,Date,Aarau,Bern,Delemont,Karlsruhe,London,Padova,Paris,Rovereto,Schaffhausen,Schloss Marschlins,St. Petersburg,Valencia,Vevey,Zitenice,Zurich
1294,1809-07-18,970.6,950.8,975.0,1001.8,,1005.1,,989.2,966.5,947.5,1001.6,,968.1,,963.4
1295,1809-07-19,974.3,954.6,979.7,1006.9,,1010.0,,999.0,971.3,951.5,1010.0,,972.2,,965.8
1296,1809-07-20,979.6,959.9,983.2,1010.2,,1016.2,,1002.0,975.9,957.3,1021.3,,978.8,,964.7
1297,1809-07-21,977.8,955.4,980.5,1009.7,,1016.0,,999.7,976.4,954.8,1023.5,,,,964.7
1298,1809-07-22,972.7,953.2,975.2,1004.0,,1014.7,,1000.5,971.4,950.0,1024.5,,,,962.8
1299,1809-07-23,971.8,951.6,975.7,1001.2,,1013.3,,999.0,967.8,949.3,1024.1,,,,
1300,1809-07-24,971.0,950.1,975.5,1000.5,,1012.8,,999.6,965.4,948.8,1022.7,,,,960.8
1301,1809-07-25,969.2,948.5,972.0,997.5,,1011.7,,999.0,962.6,946.0,1025.9,,966.0,,
1302,1809-07-26,970.8,953.4,974.5,999.4,,1011.8,,999.0,963.2,948.0,1027.2,,967.7,,960.3
1303,1809-07-27,970.3,949.2,975.2,1000.3,,1010.9,,997.5,964.0,948.8,1022.9,,969.2,,
1304,1809-07-28,970.9,948.0,975.0,999.8,,1010.2,,996.0,965.8,949.0,1016.4,,969.6,,962.3
1305,1809-07-29,973.9,951.5,979.0,1005.4,,1012.7,,999.7,968.5,953.0,1008.8,,972.0,,
1306,1809-07-30,974.3,950.7,976.7,1002.7,,1014.4,,1000.5,968.6,951.5,1010.1,,970.5,,
1307,1809-07-31,971.7,947.9,974.7,999.8,,1014.6,,1001.2,965.5,948.0,1014.7,,968.8,,
1308,1809-08-01,972.1,947.5,974.7,1000.6,,1012.9,,997.5,964.8,949.5,1013.0,,968.3,,
1309,1809-08-02,972.7,947.1,973.2,1000.3,,1010.5,,996.0,964.8,949.2,1008.3,,966.6,,
1310,1809-08-03,969.1,945.2,972.2,997.1,,1008.6,,993.0,962.5,948.0,1013.7,,965.4,,
1311,1809-08-04,971.6,950.0,977.5,1002.0,,1009.1,,993.6,967.3,950.0,1010.5,,973.5,,
1312,1809-08-05,975.7,951.9,979.0,1006.0,,1016.8,,1002.0,972.1,953.0,1002.0,,973.6,,
1313,1809-08-06,970.6,947.8,974.0,998.8,,1014.4,,998.0,967.1,949.0,1001.4,,970.7,,
1314,1809-08-07,972.0,952.5,978.7,1002.5,,1009.8,,993.0,970.3,950.5,1008.1,,974.0,,
1315,1809-08-08,976.2,958.2,981.5,1009.4,,1016.1,,1002.0,975.9,956.7,1018.3,,976.4,,
1316,1809-08-09,977.0,956.8,980.0,1008.9,,1017.6,,1002.0,974.5,955.0,1021.3,,,,
1317,1809-08-10,976.1,954.3,977.5,1006.2,,1016.3,,1003.0,972.3,953.2,1025.4,,971.0,,
1318,1809-08-11,970.9,951.9,976.5,1001.4,,1013.8,,999.0,968.0,951.0,1032.5,,969.6,,
1319,1809-08-12,974.5,954.3,979.0,1005.9,,1013.6,,1000.5,969.6,952.0,1032.3,,974.7,,
1320,1809-08-13,978.1,955.7,979.7,1008.1,,1015.4,,1002.0,970.8,953.5,1027.8,,975.4,,
1321,1809-08-14,978.2,956.7,981.0,1009.5,,1013.5,,1002.0,970.9,955.0,1023.9,,975.3,,
1322,1809-08-15,979.3,957.4,981.5,1009.6,,1016.4,,1003.5,973.1,956.0,1021.9,,976.8,,
1323,1809-08-16,979.2,958.9,982.5,1011.2,,1019.2,,1006.5,974.3,957.7,1020.8,,976.8,,
1324,1809-08-17,978.5,957.4,981.0,1009.1,,1018.7,,1006.5,972.4,955.7,1018.7,,976.2,,
1325,1809-08-18,976.8,955.7,978.7,1005.4,,1019.6,,1006.5,969.1,954.5,1017.0,,974.2,,
1326,1809-08-19,979.1,956.6,982.2,1009.8,,1020.8,,1008.0,969.8,956.5,1018.0,,974.5,,
1327,1809-08-20,981.9,960.3,984.5,1014.1,,1020.9,,1008.7,972.3,958.5,1017.6,,979.3,,
1328,1809-08-21,978.5,958.0,983.5,1010.9,,1018.8,,1003.5,971.5,958.0,1017.2,,977.3,,
1329,1809-08-22,977.2,956.1,979.7,1006.4,,1015.5,,1002.0,969.1,954.0,1021.5,,973.5,,
1330,1809-08-23,968.5,949.7,971.5,998.2,,1009.8,,994.5,961.5,945.5,1023.4,,964.2,,
1331,1809-08-24,972.4,948.9,969.7,999.0,,1004.9,,994.5,963.5,948.0,1023.5,,966.2,,
1332,1809-08-25,971.4,948.7,971.2,996.8,,1008.8,,991.5,965.0,945.5,1024.2,,966.4,,
1333,1809-08-26,979.2,959.0,980.7,1007.8,,1013.3,,1002.0,974.1,956.0,1024.2,,977.1,,
1334,1809-08-27,980.8,958.6,981.5,1008.8,,1019.6,,1006.5,976.9,957.5,1024.7,,977.9,,
1335,1809-08-28,979.2,961.4,984.5,1010.9,,1018.8,,1005.0,978.1,958.5,1025.6,,980.5,,
1336,1809-08-29,981.5,961.2,986.3,1015.3,,1020.8,,1006.5,980.3,960.5,1026.8,,979.3,,
1337,1809-08-30,980.8,957.1,980.7,1009.9,,1020.4,,1007.0,975.8,957.0,1027.2,,976.0,,
1338,1809-08-31,974.8,953.0,977.5,1003.9,,1016.8,,1003.5,971.3,952.5,1027.9,,971.8,,
1339,1809-09-01,971.7,950.7,974.7,1002.1,,1014.4,,1000.5,967.6,949.4,1027.2,,970.2,,
1340,1809-09-02,969.4,949.1,972.5,1000.3,,1013.0,,999.0,964.5,947.6,1024.3,,967.2,,
1341,1809-09-03,968.8,948.2,972.5,999.4,,1012.9,,996.0,963.3,947.1,1022.8,,965.3,,
1342,1809-09-04,966.8,945.2,969.7,995.4,,1006.1,,991.5,960.6,943.3,1024.2,,962.8,,
1343,1809-09-05,965.5,944.0,969.0,993.6,,1004.9,,988.4,960.3,942.1,1024.5,,960.5,,
1344,1809-09-06,965.7,945.1,970.0,995.9,,1008.2,,992.2,962.0,944.1,1024.7,,961.4,,
1345,1809-09-07,965.0,945.1,968.5,994.8,,1009.1,,996.0,962.1,943.1,1024.5,,960.4,,
1346,1809-09-08,967.3,949.1,968.7,995.5,,1004.4,,988.4,965.1,946.1,1018.4,,966.3,,
1347,1809-09-09,966.0,945.5,969.7,994.2,,1004.3,,988.4,964.3,943.6,1017.0,,963.8,,
1348,1809-09-10,966.2,948.5,972.2,993.9,,1005.9,,990.0,965.0,945.8,1017.1,,967.0,,
1349,1809-09-11,967.8,948.8,972.0,997.1,,1005.7,,990.0,965.9,945.6,1008.1,,967.2,,
1350,1809-09-12,969.5,950.0,973.7,999.6,,1004.8,,989.2,968.3,948.1,1003.0,,968.7,,
1351,1809-09-13,973.3,953.9,976.2,1004.5,,1009.0,,996.0,970.8,951.8,1009.0,,971.5,,
1352,1809-09-14,973.3,952.1,975.7,1004.0,,1012.0,,997.5,970.8,950.6,1024.7,,971.1,,
1353,1809-09-15,973.1,952.1,976.0,1004.9,,1014.0,,1000.0,971.8,952.1,1026.8,,971.0,,
1354,1809-09-16,977.5,957.2,981.5,1010.8,,1018.6,,1005.0,974.4,956.6,1026.9,,975.6,,
1355,1809-09-17,981.5,960.5,983.7,1011.2,,1021.5,,1007.4,977.9,959.1,1016.8,,980.3,,
1356,1809-09-18,979.6,956.8,982.2,1008.5,,1019.1,,1005.0,977.1,956.8,1002.8,,974.7,,
1357,1809-09-19,973.0,952.8,977.0,1001.9,,1012.1,,994.5,971.7,950.1,1001.0,,972.2,,
1358,1809-09-20,967.0,949.0,972.2,997.8,,1009.3,,993.0,966.0,947.6,999.7,,967.3,,
1359,1809-09-21,970.6,954.8,976.2,1000.4,,1007.3,,988.4,968.7,950.1,1003.7,,974.1,,
1360,1809-09-22,976.3,958.7,981.5,1008.1,,1018.1,,1005.0,974.8,957.6,1014.0,,980.0,,
1361,1809-09-23,978.0,959.7,983.0,1009.0,,1022.2,,1008.0,976.9,959.1,1013.3,,980.1,,
1362,1809-09-24,977.2,959.0,982.0,1009.1,,1019.9,,1006.5,976.9,956.6,1005.2,,979.8,,
1363,1809-09-25,975.7,957.1,983.8,1008.2,,1020.0,,1006.0,976.6,956.8,1007.2,,978.1,,
1364,1809-09-26,974.0,956.4,982.2,1008.9,,1016.3,,1002.0,975.6,954.4,1005.7,,976.2,,
1365,1809-09-27,970.6,951.6,975.2,1003.7,,1013.0,,996.0,971.0,950.1,1005.5,,971.2,,
1366,1809-09-28,965.0,948.1,973.5,999.2,,1001.1,,983.9,967.3,944.3,1012.3,,967.7,,
1367,1809-09-29,969.2,952.5,976.7,1006.5,,1005.3,,991.5,972.2,950.3,1015.9,,968.7,,
1368,1809-09-30,975.2,958.0,982.0,1010.7,,1013.4,,999.0,976.6,955.6,1018.1,,976.8,,
1369,1809-10-01,976.5,958.1,980.2,1011.6,,1012.1,,997.4,977.0,956.7,1016.9,,989.5,,
1370,1809-10-02,982.0,962.6,986.5,1020.6,,1020.3,,1004.9,983.4,962.4,1021.9,,980.9,,
1371,1809-10-03,981.7,961.3,986.5,1019.6,,1025.1,,1009.4,982.8,962.2,1023.9,,981.2,,
1372,1809-10-04,977.7,958.7,981.5,1013.7,,1023.7,,1007.9,978.4,957.7,1019.4,,978.1,,
1373,1809-10-05,973.9,956.1,978.0,1009.7,,1017.7,,1003.4,975.6,954.7,1013.5,,980.9,,
1374,1809-10-06,972.1,953.8,976.7,1008.6,,1014.0,,998.9,974.2,952.7,1009.3,,972.6,,
1375,1809-10-07,973.9,955.8,979.0,1010.3,,1018.8,,1001.9,975.9,954.7,1015.3,,980.1,,
1376,1809-10-08,975.0,955.7,980.2,1010.4,,1019.0,,1003.4,975.8,954.7,1020.7,,979.7,,
1377,1809-10-09,970.3,951.7,975.7,1007.7,,1015.9,,997.4,972.9,951.2,1025.1,,970.6,,
1378,1809-10-10,968.2,949.6,973.5,1005.5,,1014.5,,998.9,971.9,949.4,1028.5,,967.9,,
1379,1809-10-11,968.8,950.7,974.0,1007.8,,1015.3,,999.5,971.8,949.7,1031.5,,968.3,,
1380,1809-10-12,970.6,952.4,976.0,1008.2,,1014.5,,998.1,973.0,951.2,1033.0,,970.3,,
1381,1809-10-13,972.2,953.9,978.7,1009.9,,1010.7,,991.4,975.6,951.9,1031.7,,972.5,,
1382,1809-10-14,975.4,955.9,981.2,1013.2,,1004.3,,989.9,977.9,953.7,1028.6,,973.5,,
1383,1809-10-15,975.7,955.3,979.5,1012.0,,1010.3,,996.9,977.8,955.7,1024.5,,972.5,,
1384,1809-10-16,974.5,955.1,979.0,1009.9,,1013.5,,999.6,977.1,954.7,1014.6,,974.1,,
1385,1809-10-17,979.1,958.5,981.5,1014.0,,1014.9,,1000.4,978.9,959.7,1019.3,,977.4,,
1386,1809-10-18,979.3,959.9,983.5,1014.3,,1019.4,,1004.9,979.8,959.7,1034.9,,979.3,,
1387,1809-10-19,979.6,959.5,982.5,1014.5,,1020.7,,1003.9,979.9,958.9,1030.5,,979.1,,
1388,1809-10-20,978.4,959.3,982.5,1013.9,,1021.2,,1006.4,979.6,958.7,1015.9,,978.5,,
1389,1809-10-21,979.9,960.9,983.5,1015.0,,1023.7,,1008.9,980.2,960.4,1025.6,,981.3,,
1390,1809-10-22,980.8,961.5,984.0,1014.4,,1025.5,,1009.9,980.3,961.7,1032.2,,982.3,,
1391,1809-10-23,978.4,959.6,981.0,1010.4,,1026.4,,1010.2,979.3,959.2,1028.0,,979.8,,
1392,1809-10-24,978.8,959.6,983.5,1011.3,,1027.1,,1011.9,979.1,960.2,1025.8,,981.5,,
1393,1809-10-25,985.6,967.2,989.0,1018.3,,1029.9,,1013.9,982.3,965.4,1034.0,,987.0,,
1394,1809-10-26,987.4,968.5,990.8,1020.3,,1030.0,,1015.9,985.9,967.8,1032.1,,989.1,,
1395,1809-10-27,986.2,966.0,989.3,1017.7,,1026.2,,1012.4,985.2,966.7,1024.0,,986.5,,
1396,1809-10-28,981.7,962.8,985.3,1013.9,,1021.0,,1007.9,981.3,962.2,1023.3,,982.3,,
1397,1809-10-29,980.0,959.4,983.2,1014.9,,1017.5,,997.9,980.2,959.2,1021.2,,977.1,,
1398,1809-10-30,977.5,957.4,980.0,1013.5,,1019.7,,1004.9,978.3,956.7,1017.5,,976.6,,
1399,1809-10-31,973.8,953.2,976.2,1006.7,,1016.0,,998.9,974.8,952.9,1014.0,,972.5,,
1400,1809-11-01,972.1,953.6,975.5,1005.0,,1011.9,,995.0,974.4,951.9,1013.9,,972.9,,
1401,1809-11-02,973.6,954.7,978.2,1009.6,,1012.7,,995.0,976.4,953.9,1028.4,,972.4,,966.4
1402,1809-11-03,969.5,949.7,972.7,1003.7,,1011.6,,993.5,972.1,949.1,1032.3,,969.2,,960.8
1403,1809-11-04,968.8,951.2,973.7,1002.1,,1017.7,,1001.0,971.9,950.1,1033.3,,966.4,,961.4
1404,1809-11-05,976.3,959.8,982.0,1010.6,,1020.7,,1004.0,976.8,957.6,1033.5,,978.8,,970.1
1405,1809-11-06,977.0,957.3,979.0,1008.7,,1019.5,,1002.5,976.6,957.4,1037.3,,976.0,,968.3
1406,1809-11-07,969.1,951.7,975.0,1004.7,,1012.6,,993.5,972.3,950.9,1041.7,,968.9,,963.0
1407,1809-11-08,974.6,957.4,980.5,1012.9,,1021.9,,1005.0,976.9,958.9,1033.5,,975.2,,969.5
1408,1809-11-09,982.1,963.5,986.0,1017.9,,1029.1,,1012.0,981.7,963.1,1005.8,,982.7,,975.1
1409,1809-11-10,982.6,963.0,983.8,1016.6,,1028.2,,1011.5,983.3,962.1,1008.1,,982.6,,974.2
1410,1809-11-11,980.4,960.1,981.0,1012.9,,1023.8,,1007.0,980.1,959.6,1006.4,,978.9,,971.2
1411,1809-11-12,973.0,953.8,975.7,1005.3,,1020.1,,1004.0,974.1,952.4,1011.0,,972.6,,965.0
1412,1809-11-13,970.6,950.6,972.0,1002.7,,1019.0,,1001.0,972.6,949.6,1020.0,,966.9,,
1413,1809-11-14,963.4,944.8,962.0,995.1,,1014.1,,995.0,965.6,944.6,1018.3,,961.0,,955.2
1414,1809-11-15,957.1,940.0,951.9,987.9,,1002.2,,981.4,959.1,937.6,993.9,,953.8,,948.6
1415,1809-11-16,958.6,940.7,961.4,993.0,,992.1,,972.9,959.7,943.4,994.4,,955.8,,951.9
1416,1809-11-17,964.0,947.1,970.0,994.9,,1003.3,,987.4,966.5,945.3,1005.8,,964.4,,957.3
1417,1809-11-18,967.0,949.9,972.7,998.5,,1012.7,,995.0,968.8,947.6,1015.3,,969.0,,960.4
1418,1809-11-19,974.2,957.4,980.2,1010.4,,1017.3,,998.7,975.1,955.6,1022.1,,976.1,,969.1
1419,1809-11-20,982.6,962.1,985.0,1018.4,,1020.0,,1002.5,982.4,961.1,1014.8,,979.6,,973.6
1420,1809-11-21,979.1,961.4,984.5,1014.8,,1016.6,,998.7,981.3,958.6,997.1,,980.7,,974.7
1421,1809-11-22,982.3,964.3,984.2,1013.0,,1022.9,,1004.0,982.1,958.6,1020.4,,984.4,,974.3
1422,1809-11-23,975.7,958.0,979.0,1007.2,,1018.6,,998.0,976.8,954.6,1025.2,,979.1,,967.9
1423,1809-11-24,957.9,941.2,961.9,988.1,,1012.2,,987.4,961.0,942.6,1025.4,,960.0,,952.4
1424,1809-11-25,960.5,943.0,963.9,995.5,,1001.6,,982.9,962.6,940.8,1029.2,,958.0,,953.4
1425,1809-11-26,955.6,938.9,961.9,991.7,,1004.4,,984.4,960.5,938.6,1036.0,,954.8,,950.0
1426,1809-11-27,958.6,941.9,972.0,996.6,,1007.2,,987.4,963.5,946.4,1043.7,,959.2,,953.1
1427,1809-11-28,967.2,950.0,970.5,1002.2,,1006.6,,989.0,968.6,948.4,1038.4,,963.2,,960.1
1428,1809-11-29,968.2,949.4,972.0,1003.2,,1001.0,,982.9,968.6,948.1,1035.1,,966.8,,960.3
1429,1809-11-30,970.6,953.4,975.7,1006.1,,1011.4,,996.5,972.2,951.9,1024.2,,970.6,,963.9
1430,1809-12-01,965.2,945.5,967.2,995.5,,1012.8,,996.6,966.3,,1021.5,,959.3,,953.4
1431,1809-12-02,963.9,947.6,970.7,1001.2,,1004.2,,986.0,966.0,,1028.8,,961.3,,957.9
1432,1809-12-03,973.6,955.6,965.5,1009.5,,1009.3,,993.6,975.7,,1024.7,,974.0,,967.4
1433,1809-12-04,970.6,951.5,971.5,1001.2,,1014.1,,996.6,970.8,,1026.6,,972.0,,961.5
1434,1809-12-05,969.8,954.0,986.5,1004.7,,1013.7,,997.1,972.1,,1025.2,,972.3,,963.7
1435,1809-12-06,983.0,964.9,987.0,1019.1,,1023.2,,1005.6,982.2,,1028.2,,985.0,,976.0
1436,1809-12-07,984.5,966.3,987.0,1015.7,,1028.7,,1011.6,981.6,,1027.5,,988.6,,976.6
1437,1809-12-08,983.7,963.6,986.0,1016.0,,1023.6,,1005.6,982.3,,1019.4,,983.8,,975.2
1438,1809-12-09,972.0,955.0,975.0,1003.3,,1019.4,,1001.1,973.5,,1017.2,,969.2,,963.4
1439,1809-12-10,965.3,946.8,968.0,993.0,,1017.1,,999.6,964.8,,1020.7,,966.2,,956.9
1440,1809-12-11,967.6,950.6,972.5,1000.9,,1021.4,,1002.1,969.1,,1013.5,,969.3,,960.9
1441,1809-12-12,969.7,951.1,972.0,997.9,,1020.5,,1001.1,967.8,,1015.5,,970.0,,961.3
1442,1809-12-13,964.9,945.8,967.5,994.0,,1017.1,,996.6,963.5,,1017.2,,963.8,,955.6
1443,1809-12-14,964.9,945.8,969.0,998.0,,1010.3,,990.6,964.9,,1019.7,,963.2,,956.8
1444,1809-12-15,955.6,936.9,958.9,986.5,,1007.2,,989.1,957.6,,1023.6,,951.6,,946.5
1445,1809-12-16,949.5,931.7,953.4,982.4,,1000.2,,982.0,951.5,,1026.2,,947.8,,943.2
1446,1809-12-17,951.5,934.4,956.7,980.6,,1001.6,,983.0,952.2,,1022.4,,950.0,,943.2
1447,1809-12-18,947.5,930.4,952.9,978.5,,1000.3,,980.0,948.2,,1020.9,,945.2,,940.7
1448,1809-12-19,955.8,938.8,958.4,991.1,,1000.3,,983.0,956.6,,1025.2,,955.1,,949.3
1449,1809-12-20,968.2,951.0,973.0,1002.0,,1012.5,,998.1,969.1,,1029.3,,969.2,,961.4
1450,1809-12-21,971.2,954.5,975.5,1006.1,,1018.5,,1001.1,972.3,,1028.5,,974.8,,965.9
1451,1809-12-22,977.0,958.3,979.7,1011.8,,1015.8,,1001.1,978.5,,1028.9,,976.4,,969.4
1452,1809-12-23,971.8,952.3,974.5,1007.5,,1012.9,,995.1,973.1,,1032.1,,970.8,,963.2
1453,1809-12-24,971.8,954.8,976.0,1007.6,,1017.1,,999.6,974.6,,1032.3,,973.5,,965.6
1454,1809-12-25,976.8,958.7,980.0,1009.1,,1021.5,,1006.1,979.6,,1032.8,,977.7,,968.8
1455,1809-12-26,966.8,948.9,971.2,998.2,,1012.3,,989.1,970.3,,1036.0,,969.2,,958.8
1456,1809-12-27,,950.5,973.5,1004.8,,1010.1,,995.1,973.6,,1036.7,,968.2,,961.7
1457,1809-12-28,971.6,953.4,977.0,1009.3,,1015.4,,999.9,974.8,,1036.5,,971.3,,965.3
1458,1809-12-29,974.5,956.9,977.0,1005.9,,1016.9,,999.6,977.6,,1027.8,,976.3,,966.4
1459,1809-12-30,965.2,950.1,971.7,997.8,,1009.0,,987.5,969.3,,1014.2,,971.3,,959.0
1460,1809-12-31,973.5,957.6,968.0,1006.7,,1013.3,,997.1,976.5,,1012.2,,981.1,,968.2
1461,1810-01-01,984.0,966.3,988.0,1019.1,,,,1009.0,981.2,,1018.6,,985.6,,978.9
1462,1810-01-02,984.1,967.9,989.0,1021.2,,,,1014.5,985.2,,1023.3,,987.9,,979.1
1463,1810-01-03,985.9,968.1,987.8,1019.7,,,,1013.5,985.2,,1027.6,,987.4,,977.8
1464,1810-01-04,986.6,967.9,989.5,1024.0,,,,1010.5,985.3,,1023.6,,987.8,,979.7
1465,1810-01-05,987.4,969.5,989.0,1023.5,,,,1016.5,986.1,,1021.9,,989.4,,980.9
1466,1810-01-06,988.3,970.2,990.8,1023.1,,,,1018.0,987.7,,1028.8,,990.6,,980.7
1467,1810-01-07,982.8,964.0,984.2,1018.1,,,,1009.0,985.1,,1027.1,,983.3,,974.2
1468,1810-01-08,977.5,958.2,979.2,1012.5,,,,1003.0,979.9,,1022.6,,978.4,,969.6
1469,1810-01-09,975.7,957.8,978.7,1011.5,,,,1004.5,979.6,,1033.2,,977.9,,968.3
1470,1810-01-10,978.4,961.4,981.7,1015.0,,,,1007.5,982.9,,1037.3,,981.0,,972.3
1471,1810-01-11,976.0,957.3,977.7,1010.9,,,,1004.5,979.8,,1036.4,,974.1,,969.7
1472,1810-01-12,970.5,951.4,973.0,1005.6,,,,998.5,972.3,,1037.5,,969.2,,962.2
1473,1810-01-13,968.0,947.8,971.0,1007.3,,,,991.5,971.8,,1041.4,,965.1,,959.7
1474,1810-01-14,967.0,947.2,968.5,1006.2,,,,994.0,972.3,,1047.8,,963.3,,959.4
1475,1810-01-15,,943.4,965.2,999.5,,,,994.5,968.9,,1039.0,,949.9,,954.4
1476,1810-01-16,,944.5,968.0,1000.8,,,,992.5,968.1,,1042.0,,951.3,,956.0
1477,1810-01-17,974.4,956.4,978.5,1015.1,,,,995.5,979.0,,1040.7,,974.9,,968.7
1478,1810-01-18,979.8,961.0,982.7,1018.3,,,,998.5,983.4,,1038.4,,979.6,,972.2
1479,1810-01-19,979.0,960.2,981.5,1016.3,,,,995.5,983.4,,1034.5,,979.0,,971.5
1480,1810-01-20,976.3,956.9,980.2,1012.6,,,,995.5,982.1,,1033.5,,975.6,,968.1
1481,1810-01-21,969.9,949.3,972.2,1005.4,,,,992.5,974.9,,1034.1,,966.6,,960.1
1482,1810-01-22,967.5,950.1,972.2,1005.1,,,,995.5,974.5,,1034.9,,968.1,,960.5
1483,1810-01-23,971.2,954.3,977.7,1010.6,,,,998.5,978.7,,1037.3,,972.6,,965.3
1484,1810-01-24,976.5,960.3,981.7,1015.1,,,,1004.5,980.2,,1032.5,,979.6,,971.6
1485,1810-01-25,981.7,963.7,984.5,1020.4,,,,1007.5,983.4,,1007.9,,983.2,,975.2
1486,1810-01-26,982.1,964.4,984.5,1021.0,,,,1010.5,983.7,,1007.1,,984.1,,975.9
1487,1810-01-27,982.3,964.3,983.7,1017.7,,,,1010.5,983.9,,1010.5,,984.3,,975.5
1488,1810-01-28,981.5,964.1,984.0,1018.7,,,,1010.5,983.8,,1031.4,,983.9,,
1489,1810-01-29,982.8,965.7,985.0,1021.9,,,,1010.5,984.6,,1024.7,,985.9,,
1490,1810-01-30,987.4,970.5,991.0,1026.9,,,,1015.0,990.2,,1026.5,,991.3,,
1491,1810-01-31,990.2,972.7,991.8,1027.0,,,,1015.8,991.6,,1024.1,,993.4,,
1492,1810-02-01,987.0,967.6,989.8,1022.3,,,,1013.2,989.9,,1027.6,,989.0,,
1493,1810-02-02,978.1,959.8,986.3,1014.1,,,,1010.2,983.1,,1016.9,,979.5,,
1494,1810-02-03,968.4,950.3,972.7,1003.3,,,,996.7,973.9,,1019.7,,,,
1495,1810-02-04,973.1,956.1,978.0,1009.0,,,,999.7,979.4,,1013.7,,973.3,,
1496,1810-02-05,976.9,958.6,981.0,1013.9,,,,1004.2,981.4,,1003.1,,977.7,,
1497,1810-02-06,975.7,956.6,981.0,1011.7,,,,1001.2,979.8,,1003.8,,977.8,,
1498,1810-02-07,973.3,955.3,978.2,1011.1,,,,996.7,979.4,,1037.6,,974.5,,
1499,1810-02-08,976.8,959.0,982.0,1015.1,,,,1002.7,981.4,,1026.5,,978.2,,
1500,1810-02-09,976.0,957.5,982.0,1010.9,,,,1002.7,979.9,,1019.0,,976.6,,
1501,1810-02-10,974.2,955.7,977.0,1007.2,,,,1001.2,977.2,,1004.5,,974.8,,
1502,1810-02-11,972.0,953.1,972.5,1005.4,,,,999.7,974.1,,985.3,,970.9,,
1503,1810-02-12,961.8,943.5,958.9,990.4,,,,989.2,964.3,,999.7,,960.2,,
1504,1810-02-13,957.0,939.2,960.4,987.2,,,,986.1,957.8,,1008.9,,956.5,,
1505,1810-02-14,957.5,939.1,959.4,991.5,,,,987.6,959.6,,1007.5,,954.3,,
1506,1810-02-15,959.8,940.8,963.9,998.4,,,,986.1,960.1,,1009.9,,955.8,,951.3
1507,1810-02-16,963.8,945.8,969.7,1004.2,,,,978.6,966.2,,1027.0,,959.3,,956.5
1508,1810-02-17,969.1,950.8,973.5,1008.0,,,,977.1,971.9,,1017.6,,965.7,,962.0
1509,1810-02-18,974.7,958.7,979.7,1010.2,,,,996.7,978.3,,1007.5,,975.4,,968.4
1510,1810-02-19,967.0,949.9,995.8,999.7,,,,998.2,970.1,,1014.3,,970.1,,958.3
1511,1810-02-20,972.0,955.4,977.5,1011.7,,,,993.7,974.6,,1025.4,,974.3,,965.4
1512,1810-02-21,981.2,963.0,985.2,1021.4,,,,1001.2,982.6,,1028.2,,982.7,,973.9
1513,1810-02-22,985.1,967.7,987.3,1019.4,,,,1005.2,986.3,,1000.5,,985.6,,976.6
1514,1810-02-23,972.7,954.1,962.7,1002.9,,,,1004.2,978.6,,1003.2,,969.7,,963.3
1515,1810-02-24,965.0,950.0,970.2,997.2,,,,992.2,969.6,,1012.2,,969.5,,958.9
1516,1810-02-25,967.2,952.0,972.0,994.5,,,,992.2,969.3,,1001.1,,972.4,,960.0
1517,1810-02-26,973.3,957.5,979.2,1005.7,,,,998.2,974.4,,991.9,,977.9,,966.4
1518,1810-02-27,975.7,958.2,978.5,1006.3,,,,1004.2,976.6,,998.4,,977.6,,967.2
1519,1810-02-28,985.2,959.1,981.0,1010.7,,,,1002.7,976.8,,995.6,,979.1,,968.8
1520,1810-03-01,977.5,959.5,981.5,1008.4,,,,1001.3,976.1,,996.6,,978.8,,967.7
1521,1810-03-02,970.8,952.6,974.2,1000.4,,,,995.3,968.5,,979.2,,972.9,,962.0
1522,1810-03-03,969.2,950.9,972.2,1000.2,,,,999.3,967.7,,981.3,,968.8,,960.6
1523,1810-03-04,967.2,948.8,970.5,998.8,,,,1001.3,966.5,,994.8,,966.0,,958.3
1524,1810-03-05,957.9,937.7,958.9,986.8,,,,989.3,957.8,,998.0,,949.2,,947.2
1525,1810-03-06,948.7,933.7,955.7,980.4,,,,977.2,951.0,,990.2,,948.5,,941.9
1526,1810-03-07,951.7,933.7,956.9,984.5,,,,983.2,953.3,,1000.4,,947.7,,943.0
1527,1810-03-08,954.1,938.2,960.2,987.9,,,,976.5,956.0,,1011.5,,957.2,,947.7
1528,1810-03-09,966.2,948.2,969.0,995.5,,,,999.8,964.8,,1007.3,,968.2,,958.2
1529,1810-03-10,973.8,956.7,979.2,1002.6,,,,999.8,973.1,,1004.0,,977.3,,966.0
1530,1810-03-11,980.3,961.4,983.2,1011.1,,,,1002.8,978.6,,999.5,,981.6,,971.1
1531,1810-03-12,975.0,956.9,979.2,1002.1,,,,998.3,973.8,,1001.5,,980.2,,964.9
1532,1810-03-13,971.0,952.7,977.0,1005.9,,,,992.3,971.4,,997.0,,969.8,,962.3
1533,1810-03-14,969.5,950.5,974.5,1006.1,,,,988.3,969.5,,994.7,,965.8,,960.5
1534,1810-03-15,963.8,944.6,966.7,999.2,,,,990.2,966.5,,999.3,,964.3,,955.0
1535,1810-03-16,957.8,940.6,963.9,990.9,,,,986.2,959.3,,1003.5,,958.1,,949.9
1536,1810-03-17,958.0,941.0,966.5,994.2,,,,987.7,959.3,,1006.2,,957.3,,950.6
1537,1810-03-18,965.8,947.4,971.5,1003.1,,,,992.3,966.5,,1011.3,,966.2,,958.1
