window,event,folder,ID,Name,Vbl,Source,Link,year_start,year_end,Lat,Lon
1880s spike,START,Dublin,ILMMT-Dublin-BotanicGardens_NLI,Dublin,Tx,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1882,1952,53.372,-6.721
1880s spike,START,Durham,UKE00156852,DURHAM,rr,GHCN-D,NA,1880,2017,54.7678,-1.5842
1880s spike,START,Eastbourne,EASTBOURNE,EASTBOURNE,p,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1887,1910,50.7590,0.2830
1880s spike,START,ElBayadh,60550,Geryville_El-Bayadh,rr,Medare,https://www.idare-portal.org/data/medare,1888,1938,33.680000,1.000000
1880s spike,START,ElKala,ALG0060367,ElKala,ta,Ashcroft,doi.org/10.5194/essd-10-1613-2018-supplement,1877,1922,36.9,8.44
1880s spike,START,ElKala,60367,La_Calle_El_Kala,p,Medare,https://www.idare-portal.org/data/medare,1877,1938,36.9,8.44
1880s spike,START,Embrun,FRE00104112,EMBRUN,rr,GHCN-D,NA,1877,2019,44.5656,6.5019
1880s spike,END,Essaouira,MOGADOR,MOGADOR,p,EMULATE,DOI 10.5281/zenodo.5940391,1873,1879,31.5100,-9.7600
1880s spike,END,Falmouth,FALMOUTH,Falmouth,p,C3S-DRS,https://github.com/ed-hawkins/weather-rescue-data/tree/master/hourly_uk,1874,1886,50.15,-5.0667
1880s spike,END,Fano,DWRUK_FANO,Fano,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.441365,8.398862
1880s spike,END,Fano,DWRUK_FANO,Fano,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.441365,8.398862
1880s spike,END,Fano,DWRUK_FANO,Fano,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.441365,8.398862
1880s spike,START,Feodosia,UPM00033976,FEODOSIIA,rr,GHCN-D,NA,1881,2005,45.0331,35.3831
1880s spike,START,Fergana,UZM00038618,FERGANA,rr,GHCN-D,NA,1881,2006,40.3667,71.75
1880s spike,START,Ferrara,ITE00100551,FERRARA,rr,GHCN-D,NA,1879,2007,44.8325,11.6208
1880s spike,START,Fichtelberg,TG_SOUID_102350,Fichtelberg,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1890,2024,50.429167,12.955278
1880s spike,START,FortNational,AGE00147709,FORT NATIONAL,rr,GHCN-D,NA,1879,1938,36.63,4.2
1880s spike,START,FortNational,60395-1,Fort_National,p,Medare,https://www.idare-portal.org/data/medare,1887,1938,36.63,4.2
1880s spike,START,FortNational,60395-1,Fort_National,rr,Medare,https://www.idare-portal.org/data/medare,1884,1938,36.63,4.2
1880s spike,END,Funchal,FUNCHAL,FUNCHAL,p,EMULATE,DOI 10.5281/zenodo.5940391,1871,1881,32.6700,-16.9200
1880s spike,START,Gabes,60765,Gabes,rr,Medare,https://www.idare-portal.org/data/medare,1887,1957,33.890000,10.110000
1880s spike,START,Gallivare,TG_SOUID_137361,Gallivare,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1888,2024,67.14,20.65
1880s spike,START,Ganja,AJ000037735,GANCA,rr,GHCN-D,NA,1882,2018,40.7167,46.4167
1880s spike,START,Geisenheim,TG_SOUID_122700,Geisenheim,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1884,2024,49.985,7.954444
1880s spike,START,Geisenheim,GME00122698,GEISENHEIM,rr,GHCN-D,NA,1884,2019,49.985,7.9544
1880s spike,START,Ghazaouet,60517,Nemours_Ghazaouet,p,Medare,https://www.idare-portal.org/data/medare,1887,1938,35.1,-1.85
1880s spike,START,Ghazaouet,60517,Nemours_Ghazaouet,rr,Medare,https://www.idare-portal.org/data/medare,1878,1938,35.100000,-1.850000
1880s spike,END,Glasgow,GLASGOW,Glasgow,p,UK-HOURLY-BOOKS,https://github.com/ed-hawkins/weather-rescue-data/tree/master/hourly_uk,1874,1883,55.8833,-4.3
1880s spike,START,Godegard,TG_SOUID_135960,Godegard,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1878,1988,58.79,15.17
1880s spike,START,Gogland,RSM00022907,GOGLAND,rr,GHCN-D,NA,1881,1994,60.08,26.97
1880s spike,START,Gorki,BOM00026774,GORKI,rr,GHCN-D,NA,1881,2009,54.3,30.933
1880s spike,END,Greencastle,GREENCASTLE,GREENCASTLE,p,EMULATE,DOI 10.5281/zenodo.5940391,1863,1875,55.2000,-6.9900
1880s spike,START,Groningen,KNMI-006_Groningen,Groningen,Tn,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1892,1905,53.18,6.6
1880s spike,START,Groningen,KNMI-006_Groningen,Groningen,Tx,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1892,1905,53.18,6.6
1880s spike,START,Gudauri,GG000037423,GUDAURI,rr,GHCN-D,NA,1887,1977,42.47,44.48
1880s spike,START,Gumri,AM000037686,Gumri,ta,GHCNd,ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,1895,1992,40.78,43.83
1880s spike,START,Gyzylarbat,TX000038763,GYZYLARBAT,rr,GHCN-D,NA,1885,1998,38.98,56.28
1880s spike,START,Halden,NOE00100575,HALDEN,rr,GHCN-D,NA,1882,2019,59.1225,11.3883
1880s spike,END,Haparanda,DWRUK_HAPARANDA,Haparanda,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,65.816709,24.133329
1880s spike,END,Haparanda,DWRUK_HAPARANDA,Haparanda,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,65.816709,24.133329
1880s spike,END,Haparanda,DWRUK_HAPARANDA,Haparanda,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,65.816709,24.133329
1880s spike,START,Henichesk,UPM00033910,HENICHESK,rr,GHCN-D,NA,1883,2005,46.1667,34.8167
1880s spike,START,Henichesk,UPM00033910,Henichesk,ta,GHCNd,ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,1883,2022,46.1667,34.8167
1880s spike,END,Hernosand,DWRUK_HERNOSAND,Hernosand,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,62.61667,17.933332
1880s spike,END,Hernosand,DWRUK_HERNOSAND,Hernosand,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,62.61667,17.933332
1880s spike,END,Hernosand,DWRUK_HERNOSAND,Hernosand,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1873,1875,62.61667,17.933332
1880s spike,START,Hochobir,TG_SOUID_230276,Hochobir,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1881,1944,46.5,14.483056
1880s spike,START,Holmogadd,SW000002288,HOLMOGADD A,rr,GHCN-D,NA,1879,2003,63.59,20.76
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,53.32,-4.62
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,53.32,-4.62
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,53.315922,-4.634486
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,53.32,-4.62
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.315922,-4.634486
1880s spike,END,Holyhead,DWRUK_HOLYHEAD,Holyhead,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.315922,-4.634486
1880s spike,START,Hoorn,NLE00100501,HOORN,rr,GHCN-D,NA,1883,2019,52.65,5.0667
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,HurstCastle,DWRUK_HURSTCASTLE,Hurst Castle,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1874,1875,50.70666,-1.55117
1880s spike,END,Ile-d-Aix,ROCHEFORT,ROCHEFORT,p,EMULATE,DOI 10.5281/zenodo.5940391,1861,1881,45.9400,-0.9600
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,46.020193,-1.172830
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,46.020193,-1.172830
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,46.020193,-1.172830
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,46.020193,-1.172830
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,46.020193,-1.172830
1880s spike,END,Ile-d-Aix,DWRUK_ROCHEFORT,Rochefort (Ile de Aix),Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,46.020193,-1.172830
1880s spike,START,Ismailia,62441,Ismailia,p,Medare,https://www.idare-portal.org/data/medare,1884,1956,30.6,32.23
1880s spike,START,Ismailia,62441,Ismailia,rr,Medare,https://www.idare-portal.org/data/medare,1884,1956,30.600000,32.230000
1880s spike,END,Istanbul,WMO-17062,Scutari,p,CRU,https://sites.uea.ac.uk/cru/,1866,1880,41,29.05
1880s spike,START,Izmail,UPM00033889,IZMAIL,rr,GHCN-D,NA,1886,2005,45.3667,28.85
1880s spike,START,Izmail,UPM00033889,Izmail,ta,GHCNd,ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,1886,2022,45.3667,28.85
1880s spike,START,Jelgava,TG_SOUID_218862,Jelgava,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1889,2024,56.556667,23.964167
1880s spike,START,Kaisersbach,GME00124330,KAISERSBACH-CRONHUTTE,rr,GHCN-D,NA,1887,2019,48.9181,9.6881
1880s spike,START,Karakol,KG000036948,PRZHEVALSK,rr,GHCN-D,NA,1881,1991,42.5,78.43
1880s spike,START,Karesuando,TG_SOUID_137475,Karesuando,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1878,2012,68.441944,22.450278
1880s spike,START,Kargopol,RSM00022845,KARGOPOL,rr,GHCN-D,NA,1883,2017,61.5,38.93
1880s spike,START,Karlsruhe,TG_SOUID_100182,Karlsruhe,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1876,2008,49.039167,8.365
1880s spike,START,Karlsruhe,GM000002698,KARLSRUHE,rr,GHCN-D,NA,1876,2008,49.0392,8.365
1880s spike,START,Kazaly,KZ000035849,KAZALINSK,rr,GHCN-D,NA,1881,1991,45.767,62.117
1880s spike,START,Kazan,RSM00027595,KAZAN,rr,GHCN-D,NA,1881,2017,55.7331,49.2
1880s spike,END,Kem,WMO-22522,Kem,p,CRU,https://sites.uea.ac.uk/cru/,1866,1880,64.95,34.65
1880s spike,START,Kerkwerve,NLE00100506,KERKWERVE,rr,GHCN-D,NA,1878,2019,51.6831,3.8667
1880s spike,END,Kew,KEW,Kew Observatory,p,UK-HOURLY-BOOKS,https://github.com/ed-hawkins/weather-rescue-data/tree/master/hourly_uk,1874,1886,51.4667,-0.3167
1880s spike,START,Kharkiv,Kharkiv_university,"Kharkiv, university",p,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1877,1880,50.000000,36.233300
1880s spike,END,Kharkiv,Kharkiv_university,"Kharkiv, university",p,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1877,1880,50.000000,36.233300
1880s spike,START,Kharkiv,Kharkiv_university,"Kharkiv, university",ta,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1877,1880,50,36.2333
1880s spike,END,Kharkiv,Kharkiv_university,"Kharkiv, university",ta,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1877,1880,50,36.2333
1880s spike,START,Kherson,UPM00033902,KHERSON,rr,GHCN-D,NA,1885,1993,46.633,32.567
1880s spike,START,Kiev,UPM00033345,KIEV,rr,GHCN-D,NA,1881,2005,50.4,30.5331
1880s spike,END,Kiev,Kyiv,Kyiv,p,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1870,1880,50.450000,30.503100
1880s spike,END,Kiev,Kyiv,Kyiv,ta,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1870,1880,50.450000,30.503100
1880s spike,START,Killarney,ILMMT-Killarney,Killarney,Tn,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1881,1933,52.062,-9.507
1880s spike,START,Killarney,ILMMT-Killarney,Killarney,Tx,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1881,1932,52.062,-9.507
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,END,Kingstown,DWRUK_KINGSTOWN,Kingstown,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.29650,-6.13423
1880s spike,START,Kirov,RSM00027199,KIROV,rr,GHCN-D,NA,1881,2019,58.6,49.6331
1880s spike,START,Kisinev,MD000033815,KISINEV,rr,GHCN-D,NA,1886,2003,47.02,28.87
1880s spike,START,Kisinev,MD000033815,Kisinev,ta,GHCNd,ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,1886,2024,47.02,28.87
1880s spike,START,Kislovodsk,TG_SOUID_152343,Kislovodsk,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1886,2019,43.9,42.716667
1880s spike,START,Kislovodsk,RSM00037123,KISLOVODSK,rr,GHCN-D,NA,1886,2013,43.9,42.72
1880s spike,START,Kola,RSM00022112,KOLA-IN-MURMAN,rr,GHCN-D,NA,1881,1983,68.883,33.017
1880s spike,START,KonKolodez,TG_SOUID_151753,KonKolodez,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1893,2019,52.15,39.15
1880s spike,END,Kostroma,WMO-27333,Kostroma,p,CRU,https://sites.uea.ac.uk/cru/,1850,1880,57.73,40.78
1880s spike,START,Kremsmuenster,AU000005010,KREMSMUENSTER,rr,GHCN-D,NA,1876,2017,48.05,14.1331
1880s spike,END,Kristiansund,DWRUK_CHRISTIANS,Christiansund,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1870,1875,63.11,7.73
1880s spike,END,Kristiansund,DWRUK_CHRISTIANS,Christiansund,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1870,1875,63.11,7.73
1880s spike,END,Kristiansund,DWRUK_CHRISTIANS,Christiansund,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,63.11,7.73
1880s spike,START,Kunzelsau,GME00124858,KUNZELSAU,rr,GHCN-D,NA,1887,1980,49.2806,9.6933
1880s spike,START,Kursk,TG_SOUID_100309,Kursk,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1891,2019,51.766667,36.166667
1880s spike,START,KvikkjokkArrenjarka,TG_SOUID_137346,KvikkjokkArrenjarka,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1887,2013,66.959722,17.73
1880s spike,END,LaCorunna,DWRUK_CORUNNA,Corunna,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1866,1875,43.35,-8.4
1880s spike,END,LaCorunna,DWRUK_CORUNNA,Corunna,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1866,1875,43.35,-8.4
1880s spike,START,LaHague,FRE00104937,PTE DE LA HAGUE,rr,GHCN-D,NA,1880,2019,49.7253,-1.9394
1880s spike,START,Laghouat,60545,Laghouat,rr,Medare,https://www.idare-portal.org/data/medare,1888,1938,33.800000,2.890000
1880s spike,END,Leith,DWRUK_LEITH,Leith Post Office,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.974339,-3.167152
1880s spike,END,Leith,DWRUK_LEITH,Leith Links,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.97082,-3.16255
1880s spike,END,Leith,DWRUK_LEITH,Leith Links,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.97082,-3.16255
1880s spike,END,Leith,DWRUK_LEITH,Leith Links,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1863,1875,55.97082,-3.16255
1880s spike,END,Leith,DWRUK_LEITH,Leith Links,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.97082,-3.16255
1880s spike,END,Leith,DWRUK_LEITH,Leith Links,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.97082,-3.16255
1880s spike,END,Lesina,WMO-13333,Lesina,p,CRU,https://sites.uea.ac.uk/cru/,1869,1881,43.53,16.3
1880s spike,START,Liepaja,LG000026406,LIEPAJA,rr,GHCN-D,NA,1881,1999,56.4831,21.0167
1880s spike,END,Lisbon,LISBON,LISBON,p,EMULATE,DOI 10.5281/zenodo.5940391,1869,1881,38.7200,-9.1400
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,53.400735,-3.074226
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,53.400735,-3.074226
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,53.400735,-3.074226
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,53.400735,-3.074226
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.400735,-3.074226
1880s spike,END,Liverpool,DWRUK_LIVERPOOL,Bidston Observatory,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,53.400735,-3.074226
1880s spike,END,London,DWRUK_LONDON,London (Westminster),p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,51.50133,-0.12583
1880s spike,END,London,DWRUK_LONDON,London (Westminster),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,51.50133,-0.12583
1880s spike,END,London,DWRUK_LONDON,London (Westminster),rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,51.50133,-0.12583
1880s spike,END,London,DWRUK_LONDON,London (Westminster),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,51.497665,-0.134093
1880s spike,END,London,DWRUK_LONDON,London (Westminster),Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,51.497665,-0.134093
1880s spike,END,London,DWRUK_LONDON,London (Westminster),Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,51.497665,-0.134093
1880s spike,END,Lorient,DWRUK_LORIENT,Lorient (Grognon),p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,47.652361,-3.502169
1880s spike,END,Lorient,DWRUK_LORIENT,Lorient (Grognon),rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,47.652361,-3.502169
1880s spike,END,Lorient,DWRUK_LORIENT,Lorient (Grognon),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,47.652361,-3.502169
1880s spike,END,Lorient,DWRUK_LORIENT,Lorient (Grognon),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,47.652361,-3.502169
1880s spike,START,Lowestoft,UKE00105899,LOWESTOFT,rr,GHCN-D,NA,1889,2004,52.4889,1.75
1880s spike,END,Luhansk,WMO-34523,Lugansk,p,CRU,https://sites.uea.ac.uk/cru/,1850,1880,48.6,39.3
1880s spike,START,Luhansk,UPM00034523,LUGANSK,rr,GHCN-D,NA,1881,2012,48.5667,39.25
1880s spike,END,Luhansk,Luhansk,Luhansk,p,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1870,1880,48.566700,39.250000
1880s spike,END,Luhansk,Luhansk,Luhansk,ta,UA-UHMI,https://doi.org/10.15407/uhmi.report.01,1870,1880,48.566700,39.250000
1880s spike,END,Lyon,LYONS,LYONS,p,EMULATE,DOI 10.5281/zenodo.5940391,1869,1881,45.7600,4.8400
1880s spike,END,Lyon,DWRUK_LYONS,Lyon (St. Genis-Laval),ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1868,1875,45.693951,4.782808
1880s spike,START,Magdeburg,GME00102252,MAGDEBURG,rr,GHCN-D,NA,1881,2019,52.1031,11.5842
1880s spike,START,Mahackala,RSM00037472,MAHACKALA,rr,GHCN-D,NA,1882,2019,42.9667,47.55
1880s spike,START,MalinHead,EI000003980,MALIN HEAD,rr,GHCN-D,,1885,2019,55.3717,-7.34
1880s spike,START,MalinHead,ILMMT-MalinHead,MalinHead,Tn,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1885,1920,55.381,-7.373
1880s spike,START,MalinHead,ILMMT-MalinHead,MalinHead,Tx,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1885,1920,55.381,-7.373
1880s spike,END,Malta,WMO-16597,Malta,p,CRU,https://sites.uea.ac.uk/cru/,1852,1880,35.83,14
1880s spike,START,MalyUzen,RSM00034288,MALY UZEN',rr,GHCN-D,NA,1882,1964,50.52,47.67
1880s spike,START,Marseille,FR013055001,MARSEILLE OBS. PALAIS-LONCHAMP,rr,GHCN-D,NA,1881,2004,43.305,5.3967
1880s spike,START,Metten,GME00126010,METTEN,rr,GHCN-D,NA,1879,2019,48.8556,12.9203
1880s spike,START,Michurinsk,RSM00027935,MICURINSK,rr,GHCN-D,NA,1881,2019,52.883,40.483
1880s spike,START,Minsk,BOM00026850,Minsk,ta,GHCNd,ncei.noaa.gov/products/land-based-station/global-historical-climatology-network-daily,1891,2024,53.87,27.53
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1871,1875,55.19165,-7.04260
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1871,1875,55.19165,-7.04260
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1871,1875,55.19165,-7.04260
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.19165,-7.04260
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.19165,-7.04260
1880s spike,END,Moville,DWRUK_MOVILLE,Moville,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.19165,-7.04260
1880s spike,START,Munich,GM000004199,MUNCHEN-NYMPHENBURG,rr,GHCN-D,NA,1879,2019,48.1667,11.5025
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.577607,-3.895321
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.577607,-3.895321
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.577607,-3.895321
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.577607,-3.895321
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,57.577607,-3.895321
1880s spike,END,Nairn,DWRUK_NAIRN,Nairn,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,57.577607,-3.895321
1880s spike,START,Nicosia,17607,Nicosia,p,Medare,https://www.idare-portal.org/data/medare,1881,1922,35.19,33.37
1880s spike,START,Nicosia,17607,Nicosia,rr,Medare,https://www.idare-portal.org/data/medare,1881,1922,35.19,33.37
1880s spike,START,Nicosia,CYP0017606,Nicosia,ta,Ashcroft,doi.org/10.5194/essd-10-1613-2018-supplement,1881,1922,35.190000,33.370000
1880s spike,END,Nikolaev,WMO-33846,Nikolaef,p,CRU,https://sites.uea.ac.uk/cru/,1850,1880,46.58,31.95
1880s spike,START,Nikolaev,UPM00033846,NIKOLAEV,rr,GHCN-D,NA,1881,2012,46.9667,31.9831
