station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
Aachen,ta,Aachen,1891-01-01,2011-03-31,43919,120.25,43919,1,1,0,1891-01-01..2011-03-31,/scratch3/PALAEO-RA/daily_data/final/Aachen/Aachen_18910101-20110331_ta_daily.tsv
AiPetri,ta,AiPetri,1895-09-12,2012-12-31,42845,117.31,42845,1,1,0,1895-09-12..2012-12-31,/scratch3/PALAEO-RA/daily_data/final/AiPetri/AiPetri_18950912-20121231_ta_daily.tsv
Alkmaar,dd,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/Alkmaar_17410501-17481130_dd_subdaily_qc.tsv
Alkmaar,rr,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/Alkmaar_17410501-17481130_rr_subdaily.tsv
Alkmaar,ta,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/Alkmaar_17410501-17481130_ta_subdaily_qc.tsv
Amsterdam,dd,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam_17620101-17781231_dd_subdaily_qc.tsv
Amsterdam,p,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam_17620101-17781231_p_subdaily_qc.tsv
Amsterdam,ta,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam_17620101-17781231_ta_subdaily_qc.tsv
Amsterdam2,dd,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam2_17790101-17851231_dd_subdaily_qc.tsv
Amsterdam2,p,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam2_17790101-17851231_p_subdaily_qc.tsv
Amsterdam2,ta,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/Amsterdam2_17790101-17851231_ta_subdaily_qc.tsv
Andechs,dd,Andechs,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17810101-17921231_dd_subdaily_qc.tsv
Andechs,p,Andechs,1781-01-01,1792-12-31,4383,12.00,4383,2,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17810101-17921231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17870101-17881231_p_daily_qc.tsv
Andechs,ta,Andechs,1781-02-13,1792-12-31,4340,11.88,4340,2,1,0,1781-02-13..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17810213-17921231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17870101-17881231_ta_daily_qc.tsv
Andechs,w,Andechs,1781-01-01,1792-12-31,4383,12.00,4383,1,1,0,1781-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Andechs/Andechs_17810101-17921231_w_subdaily.tsv
Andenes,ta,Andenes,1867-07-10,1972-03-31,38251,104.73,38251,1,1,0,1867-07-10..1972-03-31,/scratch3/PALAEO-RA/daily_data/final/Andenes/Andenes_18670710-19720331_ta_daily.tsv
Armagh,ta,Armagh,1844-01-01,2024-12-31,66110,181.00,66110,1,1,0,1844-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Armagh/Armagh_18440101-20241231_ta_daily.tsv
Augsburg,p,Augsburg,1813-01-01,1817-12-31,1826,5.00,1826,1,1,0,1813-01-01..1817-12-31,/scratch3/PALAEO-RA/daily_data/final/Augsburg/Augsburg_18130101-18171231_p_subdaily_qc.tsv
Augsburg,ta,Augsburg,1813-01-01,1817-12-31,1826,5.00,1826,1,1,0,1813-01-01..1817-12-31,/scratch3/PALAEO-RA/daily_data/final/Augsburg/Augsburg_18130101-18171231_ta_subdaily_qc.tsv
Baghdad,dd,Baghdad,1782-12-13,1784-01-20,404,1.11,404,1,1,0,1782-12-13..1784-01-20,/scratch3/PALAEO-RA/daily_data/final/Baghdad/Baghdad_17821213-17840120_dd_subdaily_qc.tsv
Baghdad,p,Baghdad,1782-12-13,1784-01-20,404,1.11,404,1,1,0,1782-12-13..1784-01-20,/scratch3/PALAEO-RA/daily_data/final/Baghdad/Baghdad_17821213-17840120_p_subdaily_qc.tsv
Baghdad,ta,Baghdad,1782-12-13,1784-01-20,404,1.11,404,1,1,0,1782-12-13..1784-01-20,/scratch3/PALAEO-RA/daily_data/final/Baghdad/Baghdad_17821213-17840120_ta_subdaily_qc.tsv
Barcelona,ta,Barcelona,1800-01-01,1825-12-31,9496,26.00,9496,1,1,0,1800-01-01..1825-12-31,/scratch3/PALAEO-RA/daily_data/final/Barcelona/Barcelona_18000101-18251231_ta_subdaily_qc.tsv
Bassora,dd,Bassora,1784-02-17,1784-06-30,135,0.37,135,1,1,0,1784-02-17..1784-06-30,/scratch3/PALAEO-RA/daily_data/final/Bassora/Bassora_17840217-17840630_dd_subdaily_qc.tsv
Bassora,p,Bassora,1784-02-17,1784-06-30,135,0.37,135,1,1,0,1784-02-17..1784-06-30,/scratch3/PALAEO-RA/daily_data/final/Bassora/Bassora_17840217-17840630_p_subdaily_qc.tsv
Bassora,ta,Bassora,1784-02-17,1784-06-30,135,0.37,135,1,1,0,1784-02-17..1784-06-30,/scratch3/PALAEO-RA/daily_data/final/Bassora/Bassora_17840217-17840630_ta_subdaily_qc.tsv
Bergen,dd,Bergen,1741-09-01,1746-05-31,1734,4.75,1734,1,1,0,1741-09-01..1746-05-31,/scratch3/PALAEO-RA/daily_data/final/Bergen/Bergen_17410901-17460531_dd_subdaily_qc.tsv
Bergen,rr,Bergen,1741-09-04,1746-05-18,1718,4.70,1718,1,1,0,1741-09-04..1746-05-18,/scratch3/PALAEO-RA/daily_data/final/Bergen/Bergen_17410904-17460518_rr_subdaily_qc.tsv
Bergen,ta,Bergen,1741-09-01,1746-05-31,1734,4.75,1734,1,1,0,1741-09-01..1746-05-31,/scratch3/PALAEO-RA/daily_data/final/Bergen/Bergen_17410901-17460531_ta_subdaily_qc.tsv
Berlin,dd,Berlin,1721-02-17,1788-12-31,24790,67.87,7803,2,2,16987,1721-02-17..1734-12-27; 1781-07-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17210217-17341227_dd_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17810701-17881231_dd_subdaily_qc.tsv
Berlin,p,Berlin,1721-01-23,1788-12-31,24815,67.94,21832,3,3,2618,1721-01-23..1774-04-30; 1781-07-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17210123-17740430_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17810701-17861231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17880101-17881231_p_daily_qc.tsv
Berlin,ta,Berlin,1720-01-01,1788-12-31,25203,69.00,22220,3,3,2618,1720-01-01..1774-04-30; 1781-07-01..1786-12-31; 1788-01-01..1788-12-31,/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17200101-17740430_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17810701-17861231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Berlin/Berlin_17880101-17881231_ta_daily_qc.tsv
Bevers_Bovelin,Tn,Bevers,1836-06-01,1836-07-31,61,0.17,61,1,1,0,1836-06-01..1836-07-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18360601-18360731_Tn_daily_qc.tsv
Bevers_Bovelin,Tx,Bevers,1836-06-03,1836-07-31,59,0.16,59,1,1,0,1836-06-03..1836-07-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18360603-18360731_Tx_daily_qc.tsv
Bevers_Bovelin,p,Bevers,1826-08-19,1836-07-31,3635,9.95,2143,2,2,1492,1826-08-19..1831-12-31; 1836-02-01..1836-07-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18260819-18311231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18360201-18360731_p_daily_qc.tsv
Bevers_Bovelin,ta,Bevers,1826-08-19,1836-05-31,3574,9.79,2174,2,2,1400,1826-08-19..1831-12-31; 1835-11-01..1836-05-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18260819-18311231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Bovelin_18351101-18360531_ta_daily_qc.tsv
Bevers_Kraettli,p,Bevers,1857-01-01,1858-03-31,455,1.25,455,1,1,0,1857-01-01..1858-03-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Kraettli_18570101-18580331_p_subdaily_qc.tsv
Bevers_Kraettli,ta,Bevers,1857-01-01,1858-03-31,455,1.25,455,1,1,0,1857-01-01..1858-03-31,/scratch3/PALAEO-RA/daily_data/final/Bevers/Bevers_Kraettli_18570101-18580331_ta_subdaily_qc.tsv
Bjuraker,ta,Bjuraker,1879-10-02,1966-12-31,31867,87.25,31867,1,1,0,1879-10-02..1966-12-31,/scratch3/PALAEO-RA/daily_data/final/Bjuraker/Bjuraker_18791002-19661231_ta_daily.tsv
Bjuroklubb,ta,Bjuroklubb,1879-10-03,1997-12-20,43178,118.22,43178,1,1,0,1879-10-03..1997-12-20,/scratch3/PALAEO-RA/daily_data/final/Bjuroklubb/Bjuroklubb_18791003-19971220_ta_daily.tsv
Boehringen,dd,Boehringen,1763-01-01,1782-05-12,7072,19.36,7072,1,1,0,1763-01-01..1782-05-12,/scratch3/PALAEO-RA/daily_data/final/Boehringen/Boehringen_17630101-17820512_dd_daily_qc.tsv
Boehringen,p,Boehringen,1763-01-01,1782-05-12,7072,19.36,7072,1,1,0,1763-01-01..1782-05-12,/scratch3/PALAEO-RA/daily_data/final/Boehringen/Boehringen_17630101-17820512_p_daily_qc.tsv
Boehringen,ta,Boehringen,1770-01-01,1782-05-12,4515,12.36,4515,1,1,0,1770-01-01..1782-05-12,/scratch3/PALAEO-RA/daily_data/final/Boehringen/Boehringen_17700101-17820512_ta_daily_qc.tsv
Bologna,dd,Bologna,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_17820101-17921231_dd_subdaily_qc.tsv
Bologna,p,Bologna,1782-01-14,1792-12-31,4005,10.97,4005,1,1,0,1782-01-14..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_17820114-17921231_p_subdaily_qc.tsv
Bologna,rr,Bologna,1782-01-01,1791-12-31,3652,10.00,3652,1,1,0,1782-01-01..1791-12-31,/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_17820101-17911231_rr_subdaily_qc.tsv
Bologna,ta,Bologna,1715-01-01,2003-12-31,105555,289.00,105555,3,1,0,1715-01-01..2003-12-31,/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_17150101-18151231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_17820114-17921231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Bologna/Bologna_18140101-20031231_ta_daily.tsv
Breda,dd,Breda,1726-01-01,1741-02-18,5528,15.14,5528,1,1,0,1726-01-01..1741-02-18,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda_17260101-17410218_dd_subdaily_qc.tsv
Breda,p,Breda,1726-01-01,1781-12-31,20454,56.00,6746,2,2,13708,1726-01-01..1741-02-18; 1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda_17260101-17410218_p_subdaily-Elin_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Breda/Breda_17780901-17811231_p_subdaily_qc.tsv
Breda,ta,Breda,1726-01-01,1741-02-18,5528,15.14,5528,1,1,0,1726-01-01..1741-02-18,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda_17260101-17410218_ta_subdaily_qc.tsv
Breda2,dd,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda2_17780901-17811231_dd_subdaily_qc.tsv
Breda2,p,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda2_17780901-17811231_p_subdaily_qc.tsv
Breda2,rr,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda2_17780901-17811231_rr_subdaily.tsv
Breda2,ta,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/Breda2_17780901-17811231_ta_subdaily_qc.tsv
Bremen,ta,Bremen,1890-01-01,2024-12-31,49308,135.00,49308,1,1,0,1890-01-01..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Bremen/Bremen_18900101-20241231_ta_daily.tsv
Brussels,dd,Brussels,1782-01-01,1792-12-31,4018,11.00,4018,1,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17820101-17921231_dd_subdaily_qc.tsv
Brussels,p,Brussels,1782-01-01,1792-12-31,4018,11.00,4018,2,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17820101-17921231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17880101-17881231_p_daily_qc.tsv
Brussels,rr,Brussels,1786-01-01,1790-12-31,1826,5.00,1826,1,1,0,1786-01-01..1790-12-31,/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17860101-17901231_rr_daily_qc.tsv
Brussels,ta,Brussels,1782-01-01,1792-12-31,4018,11.00,4018,2,1,0,1782-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17820101-17921231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17880101-17881231_ta_daily_qc.tsv
Brussels,w,Brussels,1782-01-02,1792-12-31,4017,11.00,4017,1,1,0,1782-01-02..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Brussels/Brussels_17820102-17921231_w_subdaily.tsv
Budapest,dd,Budapest,1781-11-01,1792-12-31,4079,11.17,4079,1,1,0,1781-11-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17811101-17921231_dd_subdaily_qc.tsv
Budapest,p,Budapest,1781-11-08,1792-12-31,4072,11.15,4072,2,1,0,1781-11-08..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17811108-17921231_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17880101-17881231_p_daily_qc.tsv
Budapest,rr,Budapest,1781-11-01,1786-12-31,1887,5.17,1887,1,1,0,1781-11-01..1786-12-31,/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17811101-17861231_rr_daily_qc.tsv
Budapest,ta,Budapest,1781-11-08,1792-12-31,4072,11.15,4072,2,1,0,1781-11-08..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17811108-17921231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17880101-17881231_ta_daily_qc.tsv
Budapest,w,Budapest,1781-11-08,1792-12-31,4072,11.15,4072,1,1,0,1781-11-08..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Budapest/Budapest_17811108-17921231_w_subdaily.tsv
Buxton,ta,Buxton,1875-01-02,2024-12-31,54786,150.00,54786,1,1,0,1875-01-02..2024-12-31,/scratch3/PALAEO-RA/daily_data/final/Buxton/Buxton_18750102-20241231_ta_daily.tsv
CBT,Tn,CBT,1767-01-01,1899-12-31,48577,133.00,48577,1,1,0,1767-01-01..1899-12-31,/scratch3/PALAEO-RA/daily_data/final/CBT/CBT_17670101-18991231_Tn_daily_qc.tsv
CBT,Tx,CBT,1767-01-01,1899-12-31,48577,133.00,48577,1,1,0,1767-01-01..1899-12-31,/scratch3/PALAEO-RA/daily_data/final/CBT/CBT_17670101-18991231_Tx_daily_qc.tsv
CBT,ta,CBT,1767-01-01,1899-12-31,48577,133.00,48577,1,1,0,1767-01-01..1899-12-31,/scratch3/PALAEO-RA/daily_data/final/CBT/CBT_17670101-18991231_ta_daily_qc.tsv
CET,ta,CET,1772-01-01,2025-09-14,92664,253.71,92664,1,1,0,1772-01-01..2025-09-14,/scratch3/PALAEO-RA/daily_data/final/CET/CET_17720101-20250914_ta_daily_qc.tsv
CHIMES_AG01_Aarau_Bronner,p,Aarau,1826-04-01,1830-12-31,1736,4.75,1736,1,1,0,1826-04-01..1830-12-31,/scratch3/PALAEO-RA/daily_data/final/Aarau/CHIMES_AG01_Aarau_Bronner_18260401-18301231_p_subdaily_qc.tsv
CHIMES_AG01_Aarau_Bronner,ta,Aarau,1826-04-01,1830-12-31,1736,4.75,1736,1,1,0,1826-04-01..1830-12-31,/scratch3/PALAEO-RA/daily_data/final/Aarau/CHIMES_AG01_Aarau_Bronner_18260401-18301231_ta_subdaily_qc.tsv
CHIMES_AG01_Aarau_Zschogge,p,Aarau,1807-01-01,1865-12-31,21550,59.00,21550,1,1,0,1807-01-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Aarau/CHIMES_AG01_Aarau_Zschogge_18070101-18651231_p_subdaily_qc.tsv
CHIMES_AG01_Aarau_Zschogge,rr,Aarau,1857-04-01,1865-12-31,3197,8.75,3197,1,1,0,1857-04-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Aarau/CHIMES_AG01_Aarau_Zschogge_18570401-18651231_rr_subdaily_qc.tsv
CHIMES_AG01_Aarau_Zschogge,ta,Aarau,1807-01-01,1865-12-31,21550,59.00,21550,1,1,0,1807-01-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Aarau/CHIMES_AG01_Aarau_Zschogge_18070101-18651231_ta_subdaily_qc.tsv
CHIMES_AG02_Tegerfelden,ta,Tegerfelden,1843-01-01,1853-12-31,4018,11.00,4018,1,1,0,1843-01-01..1853-12-31,/scratch3/PALAEO-RA/daily_data/final/Tegerfelden/CHIMES_AG02_Tegerfelden_18430101-18531231_ta_subdaily_qc.tsv
CHIMES_AR01_Herisau_Merz,Tn,Herisau,1827-02-07,1828-05-14,463,1.27,463,1,1,0,1827-02-07..1828-05-14,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Merz_18270207-18280514_Tn_daily_qc.tsv
CHIMES_AR01_Herisau_Merz,p,Herisau,1821-10-01,1831-06-30,3560,9.75,3560,1,1,0,1821-10-01..1831-06-30,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Merz_18211001-18310630_p_subdaily_qc.tsv
CHIMES_AR01_Herisau_Merz,ta,Herisau,1821-10-01,1831-06-30,3560,9.75,3560,1,1,0,1821-10-01..1831-06-30,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Merz_18211001-18310630_ta_subdaily_qc.tsv
CHIMES_AR01_Herisau_Nef,Tn,Herisau,1833-01-01,1844-01-27,4044,11.07,4044,1,1,0,1833-01-01..1844-01-27,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Nef_18330101-18440127_Tn_daily_qc.tsv
CHIMES_AR01_Herisau_Nef,p,Herisau,1822-01-01,1844-01-27,8062,22.07,8062,1,1,0,1822-01-01..1844-01-27,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Nef_18220101-18440127_p_subdaily_qc.tsv
CHIMES_AR01_Herisau_Nef,ta,Herisau,1822-01-01,1844-01-10,8045,22.03,8045,1,1,0,1822-01-01..1844-01-10,/scratch3/PALAEO-RA/daily_data/final/Herisau/CHIMES_AR01_Herisau_Nef_18220101-18440110_ta_subdaily_qc.tsv
CHIMES_AR02_Gais,Tn,Gais,1861-01-01,1864-02-28,1154,3.16,1154,1,1,0,1861-01-01..1864-02-28,/scratch3/PALAEO-RA/daily_data/final/Gais/CHIMES_AR02_Gais_18610101-18640228_Tn_daily_qc.tsv
CHIMES_AR02_Gais,Tx,Gais,1861-01-01,1864-02-28,1154,3.16,1154,1,1,0,1861-01-01..1864-02-28,/scratch3/PALAEO-RA/daily_data/final/Gais/CHIMES_AR02_Gais_18610101-18640228_Tx_daily_qc.tsv
CHIMES_AR02_Gais,ta,Gais,1861-02-13,1865-01-31,1449,3.97,1449,1,1,0,1861-02-13..1865-01-31,/scratch3/PALAEO-RA/daily_data/final/Gais/CHIMES_AR02_Gais_18610213-18650131_ta_subdaily_qc.tsv
CHIMES_BE01_Bern_Lombach,rr,Bern,1777-03-01,1789-12-31,4689,12.84,4689,1,1,0,1777-03-01..1789-12-31,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Lombach_17770301-17891231_rr_subdaily_qc.tsv
CHIMES_BE01_Bern_Reinhard,rr,Bern,1861-01-01,1863-11-30,1064,2.91,1064,1,1,0,1861-01-01..1863-11-30,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Reinhard_18610101-18631130_rr_subdaily_qc.tsv
CHIMES_BE01_Bern_Tavel,rr,Bern,1761-07-01,1766-06-30,1826,5.00,1826,1,1,0,1761-07-01..1766-06-30,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Tavel_17610701-17660630_rr_daily_qc.tsv
CHIMES_BE01_Bern_Trechsel,Tn,Bern,1844-01-01,1849-09-30,2100,5.75,1735,2,2,365,1844-01-01..1846-12-31; 1848-01-01..1849-09-30,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Trechsel_18440101-18461231_Tn_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Trechsel_18480101-18490930_Tn_daily_qc.tsv
CHIMES_BE01_Bern_Trechsel,Tx,Bern,1848-01-01,1849-09-30,639,1.75,639,1,1,0,1848-01-01..1849-09-30,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_BE01_Bern_Trechsel_18480101-18490930_Tx_daily_qc.tsv
CHIMES_BE04_Beatenberg,p,Beatenberg,1860-07-01,1863-11-30,1248,3.42,1248,1,1,0,1860-07-01..1863-11-30,/scratch3/PALAEO-RA/daily_data/final/Beatenberg/CHIMES_BE04_Beatenberg_18600701-18631130_p_subdaily_qc.tsv
CHIMES_BE04_Beatenberg,ta,Beatenberg,1860-07-01,1863-11-30,1248,3.42,1248,1,1,0,1860-07-01..1863-11-30,/scratch3/PALAEO-RA/daily_data/final/Beatenberg/CHIMES_BE04_Beatenberg_18600701-18631130_ta_subdaily_qc.tsv
CHIMES_BE07_Saanen,p,Saanen,1860-09-01,1862-02-28,546,1.49,546,1,1,0,1860-09-01..1862-02-28,/scratch3/PALAEO-RA/daily_data/final/Saanen/CHIMES_BE07_Saanen_18600901-18620228_p_subdaily_qc.tsv
CHIMES_BE07_Saanen,ta,Saanen,1860-09-01,1862-02-28,546,1.49,546,1,1,0,1860-09-01..1862-02-28,/scratch3/PALAEO-RA/daily_data/final/Saanen/CHIMES_BE07_Saanen_18600901-18620228_ta_subdaily_qc.tsv
CHIMES_BE08_Utzenstorf,p,Utzenstorf,1834-01-01,1840-12-31,2557,7.00,2557,1,1,0,1834-01-01..1840-12-31,/scratch3/PALAEO-RA/daily_data/final/Utzenstorf/CHIMES_BE08_Utzenstorf_18340101-18401231_p_subdaily_qc.tsv
CHIMES_BE08_Utzenstorf,ta,Utzenstorf,1834-01-01,1840-12-31,2557,7.00,2557,1,1,0,1834-01-01..1840-12-31,/scratch3/PALAEO-RA/daily_data/final/Utzenstorf/CHIMES_BE08_Utzenstorf_18340101-18401231_ta_subdaily_qc.tsv
CHIMES_BE09_Gottstatt,p,Gottstatt,1841-01-01,1846-12-01,2161,5.92,2161,1,1,0,1841-01-01..1846-12-01,/scratch3/PALAEO-RA/daily_data/final/Gottstatt/CHIMES_BE09_Gottstatt_18410101-18461201_p_subdaily_qc.tsv
CHIMES_BE09_Gottstatt,ta,Gottstatt,1841-01-01,1847-02-28,2250,6.16,2250,1,1,0,1841-01-01..1847-02-28,/scratch3/PALAEO-RA/daily_data/final/Gottstatt/CHIMES_BE09_Gottstatt_18410101-18470228_ta_subdaily_qc.tsv
CHIMES_FR01_Fribourg,Tn,Fribourg,1829-01-01,1847-09-29,6846,18.74,6846,1,1,0,1829-01-01..1847-09-29,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18290101-18470929_Tn_daily_qc.tsv
CHIMES_FR01_Fribourg,Tx,Fribourg,1829-01-01,1847-09-29,6846,18.74,6846,1,1,0,1829-01-01..1847-09-29,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18290101-18470929_Tx_daily_qc.tsv
CHIMES_FR01_Fribourg,p,Fribourg,1829-01-01,1847-09-29,6846,18.74,6846,2,1,0,1829-01-01..1847-09-29,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18290101-18470929_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18291001-18311018_p_bis_subdaily_qc.tsv
CHIMES_FR01_Fribourg,rr,Fribourg,1829-01-01,1847-09-30,6847,18.75,6847,1,1,0,1829-01-01..1847-09-30,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18290101-18470930_rr_subdaily_qc.tsv
CHIMES_FR01_Fribourg,ta,Fribourg,1829-01-01,1836-09-30,2830,7.75,2830,1,1,0,1829-01-01..1836-09-30,/scratch3/PALAEO-RA/daily_data/final/Fribourg/CHIMES_FR01_Fribourg_18290101-18360930_ta_subdaily_qc.tsv
CHIMES_GR01_Chur_Buol,p,Chur,1852-01-01,1865-12-31,5114,14.00,5114,1,1,0,1852-01-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_GR01_Chur_Buol_18520101-18651231_p_subdaily_qc.tsv
CHIMES_GR01_Chur_Buol,ta,Chur,1860-01-01,1865-12-31,2192,6.00,2192,1,1,0,1860-01-01..1865-12-31,/scratch3/PALAEO-RA/daily_data/final/Chur/CHIMES_GR01_Chur_Buol_18600101-18651231_ta_subdaily_qc.tsv
