station_source,variable,year
CHIMES_Bellinzona,ta,1827
CHIMES_Bellinzona,ta,1828
CHIMES_Bellinzona,ta,1829
CHIMES_Bellinzona,ta,1830
CHIMES_Bellinzona,ta,1831
CHIMES_Bellinzona,ta,1832
CHIMES_Bern_Lombach,rr,1777
CHIMES_Bern_Lombach,rr,1778
CHIMES_Bern_Lombach,rr,1779
CHIMES_Bern_Lombach,rr,1780
CHIMES_Bern_Lombach,rr,1781
CHIMES_Bern_Lombach,rr,1782
CHIMES_Bern_Lombach,rr,1783
CHIMES_Bern_Lombach,rr,1784
CHIMES_Bern_Lombach,rr,1785
CHIMES_Bern_Lombach,rr,1786
CHIMES_Bern_Lombach,rr,1787
CHIMES_Bern_Lombach,rr,1788
CHIMES_Bern_Lombach,rr,1789
CHIMES_Bern_Reinhard,rr,1861
CHIMES_Bern_Reinhard,rr,1862
CHIMES_Bern_Reinhard,rr,1863
CHIMES_Bern_Tavel,rr,1761
CHIMES_Bern_Tavel,rr,1763
CHIMES_Bern_Tavel,rr,1764
CHIMES_Bern_Tavel,rr,1765
CHIMES_Bern_Tavel,rr,1766
CHIMES_Bern_Trechsel,Tn,1844
CHIMES_Bern_Trechsel,Tn,1845
CHIMES_Bern_Trechsel,Tn,1846
CHIMES_Bern_Trechsel,Tn,1848
CHIMES_Bern_Trechsel,Tn,1849
CHIMES_Bern_Trechsel,Tx,1848
CHIMES_Bern_Trechsel,Tx,1849
CHIMES_Bevers_Bovelin,Tn,1836
CHIMES_Bevers_Bovelin,Tx,1836
CHIMES_Bevers_Bovelin,p,1826
CHIMES_Bevers_Bovelin,p,1827
CHIMES_Bevers_Bovelin,p,1828
CHIMES_Bevers_Bovelin,p,1829
CHIMES_Bevers_Bovelin,p,1830
CHIMES_Bevers_Bovelin,p,1831
CHIMES_Bevers_Bovelin,p,1836
CHIMES_Bevers_Bovelin,ta,1826
CHIMES_Bevers_Bovelin,ta,1827
CHIMES_Bevers_Bovelin,ta,1828
CHIMES_Bevers_Bovelin,ta,1829
CHIMES_Bevers_Bovelin,ta,1830
CHIMES_Bevers_Bovelin,ta,1831
CHIMES_Bevers_Bovelin,ta,1835
CHIMES_Bevers_Bovelin,ta,1836
CHIMES_Bevers_Kraettli,p,1857
CHIMES_Bevers_Kraettli,p,1858
CHIMES_Bevers_Kraettli,ta,1857
CHIMES_Bevers_Kraettli,ta,1858
CHIMES_Chur_Buol,p,1852
CHIMES_Chur_Buol,p,1853
CHIMES_Chur_Buol,p,1854
CHIMES_Chur_Buol,p,1855
CHIMES_Chur_Buol,p,1856
CHIMES_Chur_Buol,p,1857
CHIMES_Chur_Buol,p,1858
CHIMES_Chur_Buol,p,1859
CHIMES_Chur_Buol,p,1860
CHIMES_Chur_Buol,p,1861
CHIMES_Chur_Buol,p,1862
CHIMES_Chur_Buol,p,1863
CHIMES_Chur_Buol,p,1864
CHIMES_Chur_Buol,p,1865
CHIMES_Chur_Buol,ta,1860
CHIMES_Chur_Buol,ta,1861
CHIMES_Chur_Buol,ta,1862
CHIMES_Chur_Buol,ta,1863
CHIMES_Chur_Buol,ta,1864
CHIMES_Chur_Buol,ta,1865
CHIMES_Chur_Herold,ta,1849
CHIMES_Chur_Herold,ta,1850
CHIMES_Chur_Herold,ta,1851
CHIMES_Chur_Herold,ta,1852
CHIMES_Chur_Herold,ta,1853
CHIMES_Chur_Herold,ta,1854
CHIMES_Chur_Herold,ta,1855
CHIMES_Chur_Herold,ta,1856
CHIMES_Chur_Herold,ta,1857
CHIMES_Chur_Killias,p,1862
CHIMES_Chur_Killias,p,1863
CHIMES_Chur_Killias,p,1864
CHIMES_Chur_Killias,rr,1862
CHIMES_Chur_Killias,rr,1863
CHIMES_Chur_Killias,rr,1864
CHIMES_Chur_Killias,ta,1862
CHIMES_Chur_Killias,ta,1863
CHIMES_Chur_Killias,ta,1864
CHIMES_Chur_Lambert,p,1755
CHIMES_Chur_Lambert,p,1756
CHIMES_Chur_Meyer,p,1841
CHIMES_Chur_Meyer,p,1842
CHIMES_Chur_Meyer,p,1843
CHIMES_Chur_Meyer,ta,1841
CHIMES_Chur_Meyer,ta,1842
CHIMES_Chur_Meyer,ta,1843
CHIMES_Chur_Salis-Marschlins,p,1785
CHIMES_Chur_Salis-Marschlins,p,1786
CHIMES_Chur_Salis-Marschlins,p,1787
CHIMES_Chur_Salis-Marschlins,p,1789
CHIMES_Chur_Salis-Marschlins,p,1790
CHIMES_Chur_Salis-Marschlins,ta,1785
CHIMES_Chur_Salis-Marschlins,ta,1786
CHIMES_Chur_Salis-Marschlins,ta,1787
CHIMES_Chur_Salis-Marschlins,ta,1789
CHIMES_Chur_Salis-Marschlins,ta,1790
CHIMES_Chur_Unknown,p,1854
CHIMES_Chur_Unknown,p,1856
CHIMES_Chur_Unknown,p,1858
CHIMES_Chur_Unknown,ta,1854
CHIMES_Chur_Unknown,ta,1856
CHIMES_Chur_Unknown,ta,1857
CHIMES_Chur_Unknown,ta,1858
CHIMES_Chur_Wehrli,p,1858
CHIMES_Chur_Wehrli,p,1859
CHIMES_Chur_Wehrli,p,1860
CHIMES_Chur_Wehrli,p,1861
CHIMES_Chur_Wehrli,ta,1858
CHIMES_Chur_Wehrli,ta,1859
CHIMES_Chur_Wehrli,ta,1860
CHIMES_Chur_Wehrli,ta,1861
CHIMES_Delemont,p,1801
CHIMES_Delemont,p,1802
CHIMES_Delemont,p,1803
CHIMES_Delemont,p,1804
CHIMES_Delemont,p,1805
CHIMES_Delemont,p,1806
CHIMES_Delemont,p,1807
CHIMES_Delemont,p,1808
CHIMES_Delemont,p,1809
CHIMES_Delemont,p,1810
CHIMES_Delemont,p,1811
CHIMES_Delemont,p,1812
CHIMES_Delemont,p,1813
CHIMES_Delemont,p,1814
CHIMES_Delemont,p,1815
CHIMES_Delemont,p,1816
CHIMES_Delemont,p,1817
CHIMES_Delemont,p,1818
CHIMES_Delemont,p,1819
CHIMES_Delemont,p,1820
CHIMES_Delemont,p,1821
CHIMES_Delemont,p,1822
CHIMES_Delemont,p,1823
CHIMES_Delemont,p,1824
CHIMES_Delemont,p,1825
CHIMES_Delemont,p,1826
CHIMES_Delemont,p,1827
CHIMES_Delemont,p,1828
CHIMES_Delemont,p,1829
CHIMES_Delemont,p,1830
CHIMES_Delemont,p,1831
CHIMES_Delemont,p,1832
CHIMES_Delemont,ta,1801
CHIMES_Delemont,ta,1802
CHIMES_Delemont,ta,1803
CHIMES_Delemont,ta,1804
CHIMES_Delemont,ta,1805
CHIMES_Delemont,ta,1806
CHIMES_Delemont,ta,1807
CHIMES_Delemont,ta,1808
CHIMES_Delemont,ta,1809
CHIMES_Delemont,ta,1810
CHIMES_Delemont,ta,1811
CHIMES_Delemont,ta,1812
CHIMES_Delemont,ta,1813
CHIMES_Delemont,ta,1814
CHIMES_Delemont,ta,1815
CHIMES_Delemont,ta,1816
CHIMES_Delemont,ta,1817
CHIMES_Delemont,ta,1818
CHIMES_Delemont,ta,1819
CHIMES_Delemont,ta,1820
CHIMES_Delemont,ta,1821
CHIMES_Delemont,ta,1822
CHIMES_Delemont,ta,1823
CHIMES_Delemont,ta,1824
CHIMES_Delemont,ta,1825
CHIMES_Delemont,ta,1826
CHIMES_Delemont,ta,1827
CHIMES_Delemont,ta,1828
CHIMES_Delemont,ta,1829
CHIMES_Delemont,ta,1830
CHIMES_Delemont,ta,1831
CHIMES_Delemont,ta,1832
CHIMES_Dinhard,p,1794
CHIMES_Dinhard,ta,1794
CHIMES_Disentis_Carigiet,p,1858
CHIMES_Disentis_Carigiet,p,1859
CHIMES_Disentis_Carigiet,ta,1858
CHIMES_Disentis_Carigiet,ta,1859
CHIMES_Disentis_Condrau,ta,1837
CHIMES_Disentis_Condrau,ta,1838
CHIMES_Disentis_Condrau,ta,1840
CHIMES_Disentis_Klinghardt,p,1842
CHIMES_Disentis_Klinghardt,p,1843
CHIMES_Einsiedeln,Tn,1857
CHIMES_Einsiedeln,Tx,1857
CHIMES_Einsiedeln,p,1840
CHIMES_Einsiedeln,p,1841
CHIMES_Einsiedeln,p,1842
CHIMES_Einsiedeln,p,1857
CHIMES_Einsiedeln,p,1858
CHIMES_Einsiedeln,p,1864
CHIMES_Einsiedeln,rr,1864
CHIMES_Einsiedeln,ta,1818
CHIMES_Einsiedeln,ta,1819
CHIMES_Einsiedeln,ta,1820
CHIMES_Einsiedeln,ta,1821
CHIMES_Einsiedeln,ta,1822
CHIMES_Einsiedeln,ta,1823
CHIMES_Einsiedeln,ta,1824
CHIMES_Einsiedeln,ta,1825
CHIMES_Einsiedeln,ta,1826
CHIMES_Einsiedeln,ta,1827
CHIMES_Einsiedeln,ta,1828
CHIMES_Einsiedeln,ta,1829
CHIMES_Einsiedeln,ta,1830
CHIMES_Einsiedeln,ta,1831
CHIMES_Einsiedeln,ta,1832
CHIMES_Einsiedeln,ta,1833
CHIMES_Einsiedeln,ta,1834
CHIMES_Einsiedeln,ta,1835
CHIMES_Einsiedeln,ta,1836
CHIMES_Einsiedeln,ta,1837
CHIMES_Einsiedeln,ta,1838
CHIMES_Einsiedeln,ta,1839
CHIMES_Einsiedeln,ta,1840
CHIMES_Einsiedeln,ta,1841
CHIMES_Einsiedeln,ta,1842
CHIMES_Einsiedeln,ta,1843
CHIMES_Einsiedeln,ta,1844
CHIMES_Einsiedeln,ta,1845
CHIMES_Einsiedeln,ta,1846
CHIMES_Einsiedeln,ta,1847
CHIMES_Einsiedeln,ta,1848
CHIMES_Einsiedeln,ta,1849
CHIMES_Einsiedeln,ta,1850
CHIMES_Einsiedeln,ta,1851
CHIMES_Einsiedeln,ta,1857
CHIMES_Einsiedeln,ta,1858
CHIMES_Einsiedeln,ta,1864
CHIMES_Ellikon,ta,1831
CHIMES_Ellikon,ta,1832
CHIMES_Ellikon,ta,1833
CHIMES_Ellikon,ta,1834
CHIMES_Ellikon,ta,1835
CHIMES_Ellikon,ta,1836
CHIMES_Ellikon,ta,1837
CHIMES_Ellikon,ta,1838
CHIMES_Ellikon,ta,1839
CHIMES_Ellikon,ta,1840
CHIMES_Fontaines,p,1843
CHIMES_Fontaines,p,1844
CHIMES_Fontaines,p,1845
CHIMES_Fontaines,p,1846
CHIMES_Fontaines,p,1847
CHIMES_Fontaines,p,1848
CHIMES_Fontaines,p,1849
CHIMES_Fontaines,p,1850
CHIMES_Fontaines,p,1851
CHIMES_Fontaines,p,1852
CHIMES_Fontaines,p,1853
CHIMES_Fontaines,p,1854
CHIMES_Fontaines,p,1855
CHIMES_Fontaines,p,1856
CHIMES_Fontaines,p,1857
CHIMES_Fontaines,p,1858
CHIMES_Fontaines,p,1859
CHIMES_Fontaines,p,1860
CHIMES_Fontaines,p,1861
CHIMES_Fontaines,p,1862
CHIMES_Fontaines,ta,1843
CHIMES_Fontaines,ta,1844
CHIMES_Fontaines,ta,1845
CHIMES_Fontaines,ta,1846
CHIMES_Fontaines,ta,1847
CHIMES_Fontaines,ta,1848
CHIMES_Fontaines,ta,1849
CHIMES_Fontaines,ta,1850
CHIMES_Fontaines,ta,1851
CHIMES_Fontaines,ta,1852
CHIMES_Fontaines,ta,1853
CHIMES_Fontaines,ta,1854
CHIMES_Fontaines,ta,1855
CHIMES_Fontaines,ta,1856
CHIMES_Fontaines,ta,1857
CHIMES_Fontaines,ta,1858
CHIMES_Fontaines,ta,1859
CHIMES_Fontaines,ta,1860
CHIMES_Fontaines,ta,1861
CHIMES_Fontaines,ta,1862
CHIMES_Fribourg,Tn,1829
CHIMES_Fribourg,Tn,1830
CHIMES_Fribourg,Tn,1831
CHIMES_Fribourg,Tn,1832
CHIMES_Fribourg,Tn,1833
CHIMES_Fribourg,Tn,1834
CHIMES_Fribourg,Tn,1835
CHIMES_Fribourg,Tn,1836
CHIMES_Fribourg,Tn,1837
CHIMES_Fribourg,Tn,1838
CHIMES_Fribourg,Tn,1839
CHIMES_Fribourg,Tn,1840
CHIMES_Fribourg,Tn,1841
CHIMES_Fribourg,Tn,1842
CHIMES_Fribourg,Tn,1843
CHIMES_Fribourg,Tn,1844
CHIMES_Fribourg,Tn,1845
CHIMES_Fribourg,Tn,1846
CHIMES_Fribourg,Tn,1847
CHIMES_Fribourg,Tx,1829
CHIMES_Fribourg,Tx,1830
CHIMES_Fribourg,Tx,1831
CHIMES_Fribourg,Tx,1832
CHIMES_Fribourg,Tx,1833
CHIMES_Fribourg,Tx,1834
CHIMES_Fribourg,Tx,1835
CHIMES_Fribourg,Tx,1836
CHIMES_Fribourg,Tx,1837
CHIMES_Fribourg,Tx,1838
CHIMES_Fribourg,Tx,1839
CHIMES_Fribourg,Tx,1840
CHIMES_Fribourg,Tx,1841
CHIMES_Fribourg,Tx,1842
CHIMES_Fribourg,Tx,1844
CHIMES_Fribourg,Tx,1845
CHIMES_Fribourg,Tx,1846
CHIMES_Fribourg,Tx,1847
CHIMES_Fribourg,p,1829
CHIMES_Fribourg,p,1830
CHIMES_Fribourg,p,1831
CHIMES_Fribourg,p,1832
CHIMES_Fribourg,p,1833
CHIMES_Fribourg,p,1834
CHIMES_Fribourg,p,1835
CHIMES_Fribourg,p,1836
CHIMES_Fribourg,p,1837
CHIMES_Fribourg,p,1838
CHIMES_Fribourg,p,1839
CHIMES_Fribourg,p,1840
CHIMES_Fribourg,p,1841
CHIMES_Fribourg,p,1842
CHIMES_Fribourg,p,1843
CHIMES_Fribourg,p,1844
CHIMES_Fribourg,p,1845
CHIMES_Fribourg,p,1846
CHIMES_Fribourg,p,1847
CHIMES_Fribourg,p_bis,1829
CHIMES_Fribourg,p_bis,1830
CHIMES_Fribourg,p_bis,1831
CHIMES_Fribourg,rr,1829
CHIMES_Fribourg,rr,1830
CHIMES_Fribourg,rr,1831
CHIMES_Fribourg,rr,1832
CHIMES_Fribourg,rr,1833
CHIMES_Fribourg,rr,1834
CHIMES_Fribourg,rr,1835
CHIMES_Fribourg,rr,1836
CHIMES_Fribourg,rr,1837
CHIMES_Fribourg,rr,1838
CHIMES_Fribourg,rr,1839
CHIMES_Fribourg,rr,1840
CHIMES_Fribourg,rr,1841
CHIMES_Fribourg,rr,1842
CHIMES_Fribourg,rr,1843
CHIMES_Fribourg,rr,1844
CHIMES_Fribourg,rr,1845
CHIMES_Fribourg,rr,1846
CHIMES_Fribourg,rr,1847
CHIMES_Fribourg,ta,1829
CHIMES_Fribourg,ta,1830
CHIMES_Fribourg,ta,1831
CHIMES_Fribourg,ta,1832
CHIMES_Fribourg,ta,1833
CHIMES_Fribourg,ta,1834
CHIMES_Fribourg,ta,1835
CHIMES_Fribourg,ta,1836
CHIMES_Gais,Tn,1861
CHIMES_Gais,Tn,1862
CHIMES_Gais,Tn,1863
CHIMES_Gais,Tn,1864
CHIMES_Gais,Tx,1861
CHIMES_Gais,Tx,1862
CHIMES_Gais,Tx,1863
CHIMES_Gais,Tx,1864
CHIMES_Gais,ta,1861
CHIMES_Gais,ta,1862
CHIMES_Gais,ta,1863
CHIMES_Gais,ta,1864
CHIMES_Gais,ta,1865
CHIMES_Geneva,p,1782
CHIMES_Geneva,p,1783
CHIMES_Geneva,p,1784
CHIMES_Geneva,p,1785
CHIMES_Geneva,p,1786
CHIMES_Geneva,p,1788
CHIMES_Geneva,p,1789
CHIMES_Geneva,rr,1782
CHIMES_Geneva,rr,1783
CHIMES_Geneva,rr,1784
CHIMES_Geneva,rr,1785
CHIMES_Geneva,rr,1786
CHIMES_Geneva,rr,1789
CHIMES_Geneva,ta,1782
CHIMES_Geneva,ta,1783
CHIMES_Geneva,ta,1784
CHIMES_Geneva,ta,1785
CHIMES_Geneva,ta,1786
CHIMES_Geneva,ta,1788
CHIMES_Geneva,ta,1789
CHIMES_Gotthard,p,1729
CHIMES_Gotthard,p,1730
CHIMES_Gotthard,p,1731
CHIMES_Gotthard,p,1781
CHIMES_Gotthard,p,1782
CHIMES_Gotthard,p,1783
CHIMES_Gotthard,p,1784
CHIMES_Gotthard,p,1785
CHIMES_Gotthard,p,1786
CHIMES_Gotthard,p,1788
CHIMES_Gotthard,p,1789
CHIMES_Gotthard,p,1790
CHIMES_Gotthard,p,1791
CHIMES_Gotthard,p,1792
CHIMES_Gotthard,ta,1781
CHIMES_Gotthard,ta,1782
CHIMES_Gotthard,ta,1783
CHIMES_Gotthard,ta,1784
CHIMES_Gotthard,ta,1785
CHIMES_Gotthard,ta,1786
CHIMES_Gotthard,ta,1788
CHIMES_Gotthard,ta,1789
CHIMES_Gotthard,ta,1790
CHIMES_Gotthard,ta,1791
CHIMES_Gotthard,ta,1792
CHIMES_Gotthardpass,dd,1781
CHIMES_Gotthardpass,dd,1782
CHIMES_Gotthardpass,dd,1783
CHIMES_Gotthardpass,dd,1784
CHIMES_Gotthardpass,dd,1785
CHIMES_Gotthardpass,dd,1786
CHIMES_Gotthardpass,dd,1787
CHIMES_Gotthardpass,dd,1788
CHIMES_Gotthardpass,dd,1789
CHIMES_Gottstatt,p,1841
CHIMES_Gottstatt,p,1842
CHIMES_Gottstatt,p,1843
CHIMES_Gottstatt,p,1844
CHIMES_Gottstatt,p,1845
CHIMES_Gottstatt,p,1846
CHIMES_Gottstatt,ta,1841
CHIMES_Gottstatt,ta,1842
CHIMES_Gottstatt,ta,1843
CHIMES_Gottstatt,ta,1844
CHIMES_Gottstatt,ta,1845
CHIMES_Gottstatt,ta,1846
CHIMES_Gottstatt,ta,1847
CHIMES_Herisau_Merz,Tn,1827
CHIMES_Herisau_Merz,Tn,1828
CHIMES_Herisau_Merz,p,1821
CHIMES_Herisau_Merz,p,1822
CHIMES_Herisau_Merz,p,1823
CHIMES_Herisau_Merz,p,1824
CHIMES_Herisau_Merz,p,1825
CHIMES_Herisau_Merz,p,1826
CHIMES_Herisau_Merz,p,1827
CHIMES_Herisau_Merz,p,1828
CHIMES_Herisau_Merz,p,1829
CHIMES_Herisau_Merz,p,1830
CHIMES_Herisau_Merz,p,1831
CHIMES_Herisau_Merz,ta,1821
CHIMES_Herisau_Merz,ta,1822
CHIMES_Herisau_Merz,ta,1823
CHIMES_Herisau_Merz,ta,1824
CHIMES_Herisau_Merz,ta,1825
CHIMES_Herisau_Merz,ta,1826
CHIMES_Herisau_Merz,ta,1827
CHIMES_Herisau_Merz,ta,1828
CHIMES_Herisau_Merz,ta,1829
CHIMES_Herisau_Merz,ta,1830
CHIMES_Herisau_Merz,ta,1831
CHIMES_Herisau_Nef,Tn,1833
CHIMES_Herisau_Nef,Tn,1834
CHIMES_Herisau_Nef,Tn,1835
CHIMES_Herisau_Nef,Tn,1836
CHIMES_Herisau_Nef,Tn,1837
CHIMES_Herisau_Nef,Tn,1838
CHIMES_Herisau_Nef,Tn,1839
CHIMES_Herisau_Nef,Tn,1840
CHIMES_Herisau_Nef,Tn,1841
CHIMES_Herisau_Nef,Tn,1843
CHIMES_Herisau_Nef,Tn,1844
CHIMES_Herisau_Nef,p,1822
CHIMES_Herisau_Nef,p,1823
CHIMES_Herisau_Nef,p,1824
CHIMES_Herisau_Nef,p,1825
CHIMES_Herisau_Nef,p,1826
CHIMES_Herisau_Nef,p,1827
CHIMES_Herisau_Nef,p,1828
CHIMES_Herisau_Nef,p,1829
CHIMES_Herisau_Nef,p,1830
CHIMES_Herisau_Nef,p,1831
CHIMES_Herisau_Nef,p,1832
CHIMES_Herisau_Nef,p,1833
CHIMES_Herisau_Nef,p,1834
CHIMES_Herisau_Nef,p,1835
CHIMES_Herisau_Nef,p,1836
CHIMES_Herisau_Nef,p,1837
CHIMES_Herisau_Nef,p,1838
CHIMES_Herisau_Nef,p,1839
CHIMES_Herisau_Nef,p,1840
CHIMES_Herisau_Nef,p,1841
CHIMES_Herisau_Nef,p,1843
CHIMES_Herisau_Nef,p,1844
CHIMES_Herisau_Nef,ta,1822
CHIMES_Herisau_Nef,ta,1823
CHIMES_Herisau_Nef,ta,1824
CHIMES_Herisau_Nef,ta,1825
CHIMES_Herisau_Nef,ta,1826
CHIMES_Herisau_Nef,ta,1827
CHIMES_Herisau_Nef,ta,1828
CHIMES_Herisau_Nef,ta,1829
CHIMES_Herisau_Nef,ta,1830
CHIMES_Herisau_Nef,ta,1831
CHIMES_Herisau_Nef,ta,1832
CHIMES_Herisau_Nef,ta,1833
CHIMES_Herisau_Nef,ta,1834
CHIMES_Herisau_Nef,ta,1835
CHIMES_Herisau_Nef,ta,1836
CHIMES_Herisau_Nef,ta,1837
CHIMES_Herisau_Nef,ta,1838
CHIMES_Herisau_Nef,ta,1839
CHIMES_Herisau_Nef,ta,1840
CHIMES_Herisau_Nef,ta,1841
CHIMES_Herisau_Nef,ta,1843
CHIMES_Herisau_Nef,ta,1844
CHIMES_Kuesnacht,dd,1852
CHIMES_Kuesnacht,dd,1853
CHIMES_Kuesnacht,dd,1854
CHIMES_Kuesnacht,dd,1855
CHIMES_Kuesnacht,dd,1856
CHIMES_Kuesnacht,p,1852
CHIMES_Kuesnacht,p,1853
CHIMES_Kuesnacht,p,1854
CHIMES_Kuesnacht,p,1855
CHIMES_Kuesnacht,p,1856
CHIMES_Kuesnacht,rh,1852
CHIMES_Kuesnacht,rh,1853
CHIMES_Kuesnacht,rh,1854
CHIMES_Kuesnacht,rh,1855
CHIMES_Kuesnacht,rh,1856
CHIMES_Lausanne_Unknown,ta,1808
CHIMES_Lausanne_Unknown,ta,1809
CHIMES_Lausanne_Verdeil,p,1783
CHIMES_Lausanne_Verdeil,ta,1783
CHIMES_Luzern_Ineichen,p,1826
CHIMES_Luzern_Ineichen,p,1827
CHIMES_Luzern_Ineichen,p,1828
CHIMES_Luzern_Ineichen,p,1829
CHIMES_Luzern_Ineichen,p,1830
CHIMES_Luzern_Ineichen,p,1831
CHIMES_Luzern_Ineichen,p,1832
CHIMES_Luzern_Ineichen,ta,1826
CHIMES_Luzern_Ineichen,ta,1827
CHIMES_Luzern_Ineichen,ta,1828
CHIMES_Luzern_Ineichen,ta,1829
CHIMES_Luzern_Ineichen,ta,1830
CHIMES_Luzern_Ineichen,ta,1831
CHIMES_Luzern_Ineichen,ta,1832
CHIMES_Luzern_Schwytzer,p,1844
CHIMES_Luzern_Schwytzer,p,1845
CHIMES_Luzern_Schwytzer,p,1850
CHIMES_Luzern_Schwytzer,p,1851
CHIMES_Luzern_Schwytzer,p,1852
CHIMES_Luzern_Schwytzer,p,1853
CHIMES_Luzern_Schwytzer,p,1854
CHIMES_Luzern_Schwytzer,p,1855
CHIMES_Luzern_Schwytzer,p,1856
CHIMES_Luzern_Schwytzer,p,1857
CHIMES_Luzern_Schwytzer,p,1858
CHIMES_Luzern_Schwytzer,p,1859
CHIMES_Luzern_Schwytzer,p,1860
CHIMES_Luzern_Schwytzer,p,1861
CHIMES_Luzern_Schwytzer,p,1862
CHIMES_Luzern_Schwytzer,p,1863
CHIMES_Luzern_Schwytzer,p,1864
CHIMES_Luzern_Schwytzer,ta,1844
CHIMES_Luzern_Schwytzer,ta,1845
CHIMES_Luzern_Schwytzer,ta,1850
CHIMES_Luzern_Schwytzer,ta,1851
CHIMES_Luzern_Schwytzer,ta,1852
CHIMES_Luzern_Schwytzer,ta,1853
CHIMES_Luzern_Schwytzer,ta,1854
CHIMES_Luzern_Schwytzer,ta,1855
CHIMES_Luzern_Schwytzer,ta,1856
CHIMES_Luzern_Schwytzer,ta,1857
CHIMES_Luzern_Schwytzer,ta,1858
CHIMES_Luzern_Schwytzer,ta,1859
CHIMES_Luzern_Schwytzer,ta,1860
CHIMES_Luzern_Schwytzer,ta,1861
CHIMES_Luzern_Schwytzer,ta,1862
CHIMES_Luzern_Schwytzer,ta,1863
CHIMES_Luzern_Schwytzer,ta,1864
CHIMES_Marschlins,p,1782
CHIMES_Marschlins,p,1783
CHIMES_Marschlins,p,1784
CHIMES_Marschlins,p,1785
CHIMES_Marschlins,p,1786
CHIMES_Marschlins,p,1790
CHIMES_Marschlins,p,1791
CHIMES_Marschlins,p,1792
CHIMES_Marschlins,p,1793
CHIMES_Marschlins,p,1794
CHIMES_Marschlins,p,1795
CHIMES_Marschlins,p,1796
CHIMES_Marschlins,p,1797
CHIMES_Marschlins,p,1798
CHIMES_Marschlins,p,1799
CHIMES_Marschlins,p,1800
CHIMES_Marschlins,p,1802
CHIMES_Marschlins,p,1803
CHIMES_Marschlins,p,1804
CHIMES_Marschlins,p,1805
CHIMES_Marschlins,p,1806
CHIMES_Marschlins,p,1807
CHIMES_Marschlins,p,1808
CHIMES_Marschlins,p,1809
CHIMES_Marschlins,p,1811
CHIMES_Marschlins,p,1812
CHIMES_Marschlins,p,1813
CHIMES_Marschlins,p,1814
CHIMES_Marschlins,p,1815
CHIMES_Marschlins,p,1816
CHIMES_Marschlins,p,1818
CHIMES_Marschlins,p,1822
CHIMES_Marschlins,p,1823
CHIMES_Marschlins,p,1831
CHIMES_Marschlins,p,1833
CHIMES_Marschlins,p,1834
CHIMES_Marschlins,p,1835
CHIMES_Marschlins,p,1836
CHIMES_Marschlins,p,1839
CHIMES_Marschlins,p,1840
CHIMES_Marschlins,p,1841
CHIMES_Marschlins,p,1842
CHIMES_Marschlins,p,1843
CHIMES_Marschlins,p,1844
CHIMES_Marschlins,p,1845
CHIMES_Marschlins,p,1846
CHIMES_Marschlins,p,1847
CHIMES_Marschlins,p,1848
CHIMES_Marschlins,p,1849
CHIMES_Marschlins,p,1850
CHIMES_Marschlins,p,1851
CHIMES_Marschlins,p,1852
CHIMES_Marschlins,p,1853
CHIMES_Marschlins,p,1854
CHIMES_Marschlins,p,1855
CHIMES_Marschlins,p,1856
CHIMES_Marschlins,p,1857
CHIMES_Marschlins,p,1858
CHIMES_Marschlins,p,1859
CHIMES_Marschlins,p,1860
CHIMES_Marschlins,p,1861
CHIMES_Marschlins,p,1862
CHIMES_Marschlins,p,1863
CHIMES_Marschlins,p,1864
CHIMES_Marschlins,p,1865
CHIMES_Marschlins,p_bis,1844
CHIMES_Marschlins,p_bis,1863
CHIMES_Marschlins,p_bis,1864
CHIMES_Marschlins,p_bis,1865
CHIMES_Marschlins,p_bis,1866
CHIMES_Marschlins,p_bis,1867
CHIMES_Marschlins,p_bis,1868
CHIMES_Marschlins,p_bis,1869
CHIMES_Marschlins,p_bis,1870
CHIMES_Marschlins,p_bis,1871
CHIMES_Marschlins,ta,1782
CHIMES_Marschlins,ta,1783
CHIMES_Marschlins,ta,1784
CHIMES_Marschlins,ta,1785
CHIMES_Marschlins,ta,1786
CHIMES_Marschlins,ta,1790
CHIMES_Marschlins,ta,1791
CHIMES_Marschlins,ta,1792
CHIMES_Marschlins,ta,1793
CHIMES_Marschlins,ta,1794
CHIMES_Marschlins,ta,1795
CHIMES_Marschlins,ta,1796
CHIMES_Marschlins,ta,1797
CHIMES_Marschlins,ta,1798
CHIMES_Marschlins,ta,1799
CHIMES_Marschlins,ta,1800
CHIMES_Marschlins,ta,1802
CHIMES_Marschlins,ta,1803
CHIMES_Marschlins,ta,1804
CHIMES_Marschlins,ta,1805
CHIMES_Marschlins,ta,1806
CHIMES_Marschlins,ta,1807
CHIMES_Marschlins,ta,1808
CHIMES_Marschlins,ta,1809
CHIMES_Marschlins,ta,1812
CHIMES_Marschlins,ta,1813
CHIMES_Marschlins,ta,1814
CHIMES_Marschlins,ta,1815
CHIMES_Marschlins,ta,1816
CHIMES_Marschlins,ta,1818
CHIMES_Marschlins,ta,1819
CHIMES_Marschlins,ta,1820
CHIMES_Marschlins,ta,1822
CHIMES_Marschlins,ta,1823
CHIMES_Marschlins,ta,1824
CHIMES_Marschlins,ta,1825
CHIMES_Marschlins,ta,1833
CHIMES_Marschlins,ta,1834
CHIMES_Marschlins,ta,1835
CHIMES_Marschlins,ta,1836
CHIMES_Marschlins,ta,1837
CHIMES_Marschlins,ta,1838
CHIMES_Marschlins,ta,1839
CHIMES_Marschlins,ta,1840
