-123 17520900 1045.65 1042.347 1011.1095 1042.2073 1004.6512 40.1422 38.8612 1044.369 NA 43.9542
-122 17521000 1054.76451612903 1042.3474 1020.224 1042.2112 1013.7657 51.7164 38.865 1041.9131 NA 43.9222
-121 17521100 1049.64 1042.3478 1015.0995 1042.215 1008.6412 48.2953 38.8688 1040.2134 NA 43.8902
-120 17521200 1039.5064516129 1042.3482 1004.9659 1042.2188 998.5076 37.9024 38.8726 1040.4767 NA 43.8582
-119 17530100 1045.70322580645 1042.3486 1011.1627 1042.2226 1004.7044 42.8153 38.8764 1041.7643 NA 43.8262
-118 17530200 1039.49285714286 1042.3491 1004.9523 1042.2264 998.4941 38.0831 38.8802 1040.2899 NA 43.7943
-117 17530300 1045.39032258065 1042.3495 1010.8498 1042.2302 1004.3915 43.2396 38.884 1041.0348 NA 43.7623
-116 17530400 1037.26 1042.3499 1002.7195 1042.234 996.2612 35.3901 38.8878 1040.7577 NA 43.7303
-115 17530500 1048.65806451613 1042.3503 1014.1175 1042.2378 1007.6593 44.3757 38.8916 1043.174 NA 43.6983
-114 17530600 1046.09666666667 1042.3507 1011.5561 1042.2416 1005.0979 40.6345 38.8954 1044.3575 NA 43.6663
-113 17530700 1043.83548387097 1042.3511 1009.2949 1042.2454 1002.8367 38.6315 38.8992 1044.1032 NA 43.6343
-112 17530800 1041.28709677419 1042.3515 1006.7466 1042.2492 1000.2883 35.9045 38.903 1044.2856 NA 43.6024
-111 17530900 1049.04333333333 1042.352 1014.5028 1042.253 1008.0445 43.5355 38.9068 1044.4147 NA 43.5704
-110 17531000 1044.4935483871 1042.3524 1009.953 1042.2568 1003.4947 41.4454 38.9106 1041.9588 NA 43.5384
-109 17531100 1038.38 1042.3528 1003.8395 1042.2606 997.3812 37.0353 38.9144 1040.2591 NA 43.5064
-108 17531200 1040.41935483871 1042.3532 1005.8788 1042.2644 999.4206 38.8153 38.9182 1040.5223 NA 43.4744
-107 17540100 1039.55161290323 1042.3536 1005.0111 1042.2682 998.5528 36.6637 38.9221 1041.8099 NA 43.4425
-106 17540200 1044.16071428571 1042.354 1009.6202 1042.272 1003.1619 42.751 38.9259 1040.3356 NA 43.4105
-105 17540300 1046.54333333333 1042.3544 1012.0028 1042.2758 1005.5445 44.3926 38.9297 1041.0804 NA 43.3785
-104 17540400 1041.95 1042.3549 1007.4095 1042.2796 1000.9512 40.0801 38.9335 1040.8033 NA 43.3465
-103 17540500 1042.45806451613 1042.3553 1007.9175 1042.2834 1001.4593 38.1757 38.9373 1043.2196 NA 43.3145
-102 17540600 1041.68 1042.3557 1007.1395 1042.2872 1000.6812 36.2179 38.9411 1044.4032 NA 43.2826
-101 17540700 1043.88064516129 1042.3561 1009.3401 1042.291 1002.8818 38.6766 38.9449 1044.1489 NA 43.2506
-100 17540800 1045.33870967742 1042.3565 1010.7982 1042.2949 1004.3399 39.9561 38.9487 1044.3313 NA 43.2186
-99 17540900 1053.48333333333 1042.3569 1018.9428 1042.2987 1012.4845 47.9755 38.9525 1044.4603 NA 43.1866
-98 17541000 1040.94838709677 1042.3573 1006.4078 1042.3025 999.9496 37.9002 38.9563 1042.0044 NA 43.1546
-97 17541100 1038.33333333333 1042.3578 1003.7928 1042.3063 997.3345 36.9887 38.9601 1040.3048 NA 43.1226
-96 17541200 1044.40322580645 1042.3582 1009.8627 1042.3101 1003.4044 42.7992 38.9639 1040.568 NA 43.0907
-95 17550100 1048.57419354839 1042.3586 1014.0337 1042.3139 1007.5754 45.6863 38.9677 1041.8556 NA 43.0587
-94 17550200 1035.74642857143 1042.359 1001.2059 1042.3177 994.7476 34.3367 38.9715 1040.3813 NA 43.0267
-93 17550300 1035.25483870968 1042.3594 1000.7143 1042.3215 994.256 33.1041 38.9753 1041.1261 NA 42.9947
-92 17550400 1039.94666666667 1042.3598 1005.4061 1042.3253 998.9479 38.0768 38.9791 1040.849 NA 42.9627
-91 17550500 1044.83548387097 1042.3602 1010.2949 1042.3291 1003.8367 40.5531 38.9829 1043.2653 NA 42.9308
-90 17550600 1044.17333333333 1042.3607 1009.6328 1042.3329 1003.1745 38.7112 38.9867 1044.4489 NA 42.8988
-89 17550700 1041.48709677419 1042.3611 1006.9466 1042.3367 1000.4883 36.2831 38.9905 1044.1946 NA 42.8668
-88 17550800 1042.06129032258 1042.3615 1007.5208 1042.3405 1001.0625 36.6787 38.9943 1044.3769 NA 42.8348
-87 17550900 1040.14666666667 1042.3619 1005.6061 1042.3443 999.1479 34.6388 38.9981 1044.506 NA 42.8028
-86 17551000 1043.48064516129 1042.3623 1008.9401 1042.3481 1002.4818 40.4325 39.002 1042.0501 NA 42.7709
-85 17551100 1027.34666666667 1042.3627 992.8061 1042.3519 986.3479 26.002 39.0058 1040.3504 NA 42.7389
-84 17551200 1037.54193548387 1042.3631 1003.0014 1042.3557 996.5431 35.9379 39.0096 1040.6136 NA 42.7069
-83 17560100 1040.87741935484 1042.3636 1006.3369 1042.3595 999.8786 37.9895 39.0134 1041.9013 NA 42.6749
-82 17560200 1048.32068965517 1042.364 1013.7802 1042.3633 1007.3219 46.9109 39.0172 1040.4269 NA 42.6429
-81 17560300 1040.0064516129 1042.3644 1005.4659 1042.3671 999.0076 37.8557 39.021 1041.1717 NA 42.6109
-80 17560400 1037.45333333333 1042.3648 1002.9128 1042.3709 996.4545 35.5835 39.0248 1040.8946 NA 42.579
-79 17560500 1041.28387096774 1042.3652 1006.7433 1042.3748 1000.2851 37.0015 39.0286 1043.3109 NA 42.547
-78 17560600 1040.16333333333 1042.3656 1005.6228 1042.3786 999.1645 34.7012 39.0324 1044.4945 NA 42.515
-77 17560700 1042.37096774194 1042.366 1007.8304 1042.3824 1001.3722 37.167 39.0362 1044.2402 NA 42.483
-76 17560800 1042.76774193548 1042.3665 1008.2272 1042.3862 1001.7689 37.3851 39.04 1044.4226 NA 42.451
-75 17560900 1046.24333333333 1042.3669 1011.7028 1042.39 1005.2445 40.7355 39.0438 1044.5516 NA 42.4191
-74 17561000 1041.15483870968 1042.3673 1006.6143 1042.3938 1000.156 38.1067 39.0476 1042.0958 NA 42.3871
-73 17561100 1042.42666666667 1042.3677 1007.8861 1042.3976 1001.4279 41.082 39.0514 1040.3961 NA 42.3551
-72 17561200 1049.81612903226 1042.3681 1015.2756 1042.4014 1008.8173 48.2121 39.0552 1040.6593 NA 42.3231
-71 17570100 1034.04516129032 1042.3685 999.5046 1042.4052 993.0464 31.1573 39.059 1041.9469 NA 42.2911
-70 17570200 1046.86071428571 1042.3689 1012.3202 1042.409 1005.8619 45.451 39.0628 1040.4726 NA 42.2592
-69 17570300 1040.42903225806 1042.3694 1005.8885 1042.4128 999.4302 38.2783 39.0666 1041.2174 NA 42.2272
-68 17570400 1037.67333333333 1042.3698 1003.1328 1042.4166 996.6745 35.8035 39.0704 1040.9403 NA 42.1952
-67 17570500 1042.81290322581 1042.3702 1008.2724 1042.4204 1001.8141 38.5306 39.0742 1043.3566 NA 42.1632
-66 17570600 1046.31666666667 1042.3706 1011.7761 1042.4242 1005.3179 40.8545 39.078 1044.5402 NA 42.1312
-65 17570700 1045.2064516129 1042.371 1010.6659 1042.428 1004.2076 40.0024 39.0819 1044.2859 NA 42.0992
-64 17570800 1038.03870967742 1042.3714 1003.4982 1042.4318 997.0399 32.6561 39.0857 1044.4683 NA 42.0673
-63 17570900 1050.90666666667 1042.3718 1016.3661 1042.4356 1009.9079 45.3988 39.0895 1044.5973 NA 42.0353
-62 17571000 1047.85483870968 1042.3723 1013.3143 1042.4394 1006.856 44.8067 39.0933 1042.1414 NA 42.0033
-61 17571100 1033.43 1042.3727 998.8895 1042.4432 992.4312 32.0853 39.0971 1040.4417 NA 41.9713
-60 17571200 1036.72258064516 1042.3731 1002.182 1042.447 995.7238 35.1185 39.1009 1040.7049 NA 41.9393
-59 17580100 1044.8064516129 1042.3735 1010.2659 1042.4508 1003.8076 41.9186 39.1047 1041.9926 NA 41.9074
-58 17580200 1033.72142857143 1042.3739 999.1809 1042.4547 992.7226 32.3117 39.1085 1040.5182 NA 41.8754
-57 17580300 1035.55806451613 1042.3743 1001.0175 1042.4585 994.5593 33.4073 39.1123 1041.263 NA 41.8434
-56 17580400 1040.63 1042.3747 1006.0895 1042.4623 999.6312 38.7601 39.1161 1040.986 NA 41.8114
-55 17580500 1049.03870967742 1042.3752 1014.4982 1042.4661 1008.0399 44.7564 39.1199 1043.4022 NA 41.7794
-54 17580600 1045.34333333333 1042.3756 1010.8028 1042.4699 1004.3445 39.8812 39.1237 1044.5858 NA 41.7475
-53 17580700 1033.86129032258 1042.376 999.3208 1042.4737 992.8625 28.6573 39.1275 1044.3315 NA 41.7155
-52 17580800 1041.95161290323 1042.3764 1007.4111 1042.4775 1000.9528 36.569 39.1313 1044.5139 NA 41.6835
-51 17580900 1044.75666666667 1042.3768 1010.2161 1042.4813 1003.7579 39.2488 39.1351 1044.643 NA 41.6515
-50 17581000 1041.7 1042.3772 1007.1595 1042.4851 1000.7012 38.6519 39.1389 1042.1871 NA 41.6195
